"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000148358",3381.36585408308,0.314915467071023,0.0886848069230798,3.5509517131177,0.000383840832123102,0.00161637172206047
"ENSG00000172292",3466.03659824787,-0.244767779388685,0.0689473395416552,-3.55006851628852,0.000385130901596969,0.00162150168961545
"ENSG00000072736",5176.17693520249,-0.23976595169244,0.0675434672085587,-3.54980224737498,0.000385520630004005,0.00162283977938825
"ENSG00000197375",133.783085297237,-0.64495619800819,0.181696050466002,-3.54964346420326,0.000385753210720785,0.00162351598402386
"ENSG00000135750",316.646273092664,-0.885193288259582,0.249397175128402,-3.54933165463418,0.000386210321447535,0.0016251367376667
"ENSG00000225769",1.47787422514338,-4.10112132588023,1.15551396635849,-3.54917503836375,0.000386440110782806,0.00162580051827658
"ENSG00000214188",9.15195886051294,1.55544764720314,0.438304853320266,3.54878034185624,0.000387019781268116,0.00162793576959507
"ENSG00000171823",616.542004785791,-0.70501157906485,0.198708687681129,-3.54796555345479,0.000388218990216286,0.00163267572721039
"ENSG00000112304",2193.64580819197,-0.25072311334817,0.0706882250873099,-3.54688652938295,0.000389812446983925,0.0016390716398521
"ENSG00000215114",3170.27529843384,0.543422702716824,0.15324491604255,3.54610591170239,0.000390969037798086,0.00164362859090712
"ENSG00000197763",106.314248874984,1.17609804323678,0.331799202762475,3.54460780328852,0.000393197675804983,0.00165268987705179
"ENSG00000247077",4474.41905404448,-0.359248259796719,0.101394941726814,-3.54305898971405,0.000395514220483059,0.00166211720924417
"ENSG00000224424",179.124278238079,0.796161142566524,0.224794247814135,3.54173271917887,0.000397508038640291,0.00167018505082768
"ENSG00000107789",797.356308524695,-0.223293248335657,0.0630551093994002,-3.54123956745971,0.000398251798984628,0.00167299857551863
"ENSG00000197291",206.019244587776,-1.07397906936797,0.303347886140341,-3.54042048234714,0.00039948999852173,0.00167788773434578
"ENSG00000149716",1084.18415458523,0.495840859253913,0.140061513426706,3.54016493983827,0.000399877034048263,0.00167920078663326
"ENSG00000257976",2.19859050785662,-4.19258734551881,1.18433489093996,-3.54003532074556,0.000400073484365621,0.00167971317612632
"ENSG00000163872",3240.33825381366,0.437323434894285,0.123555237631259,3.53949733963883,0.000400889811089021,0.00168282744919009
"ENSG00000151093",907.010786636093,-0.289955491927666,0.0819213091544892,-3.53943918768267,0.000400978143372449,0.00168288520764108
"ENSG00000185269",51.5738703434768,-1.04024833405923,0.293910492719296,-3.53933717859039,0.000401133138165813,0.00168322267180883
"ENSG00000078808",6141.86230744071,-0.399718433213266,0.112940080566297,-3.53920796947393,0.000401329541605095,0.00168373373589927
"ENSG00000164845",22.8780580406632,1.05856388054762,0.299115209027857,3.53898380489584,0.000401670494594514,0.00168453782782278
"ENSG00000205100",1.39905639001445,-4.12379151846641,1.16523602252737,-3.53901822355441,0.000401618126440687,0.00168453782782278
"ENSG00000169635",590.567098074443,-0.524396900460999,0.148180475492529,-3.53890685475252,0.000401787597681034,0.00168471585226085
"ENSG00000215067",85.4641061447541,0.548838402131248,0.155104614255293,3.53850467161405,0.00040240016100186,0.00168697091460691
"ENSG00000129282",520.290496072864,-0.652430992722277,0.184390100293417,-3.53831898612818,0.000402683272020803,0.00168784424214217
"ENSG00000142252",1199.31817348019,-0.389134051797399,0.109989896957799,-3.53790723112236,0.000403311730743149,0.00168985101697294
"ENSG00000237491",50.1124229294156,0.773902975756716,0.218745980689644,3.53790718035969,0.000403311808278293,0.00168985101697294
"ENSG00000233844",7.25912430255395,-2.04541395234858,0.578167813191731,-3.53775133391987,0.000403549914569093,0.00169053479155016
"ENSG00000232884",18.9819906268379,-1.48562645624788,0.419972540864319,-3.53743712193756,0.000404030375239657,0.00169223338493566
"ENSG00000138623",147.162596929791,-0.605750167871615,0.171242869959806,-3.53737453719267,0.000404126137195289,0.00169227314843208
"ENSG00000142675",28.5627165360187,1.295439930158,0.366219398598959,3.53733290785235,0.000404189846680946,0.00169227314843208
"ENSG00000176624",6927.88431584406,-0.772705350841506,0.218454818357694,-3.53714034165314,0.000404484671828666,0.00169319339439019
"ENSG00000221823",3860.06111983379,-0.488665107634892,0.138187086585,-3.53625740082675,0.000405839057201899,0.00169854784938339
"ENSG00000067167",10761.0261582767,0.279470026091344,0.0790482467858908,3.53543610964976,0.000407102677104207,0.00170320469303127
"ENSG00000155660",8411.52173200657,-0.695268815883525,0.196655931129683,-3.53545815724742,0.000407068707220598,0.00170320469303127
"ENSG00000268083",2.27622373183241,4.26007910593915,1.20499214664204,3.53535839865076,0.000407222431609916,0.00170338991921056
"ENSG00000139168",2415.80947101283,0.442702413377582,0.12522418389233,3.5352788863709,0.000407344995990877,0.00170358682811826
"ENSG00000158161",1901.93108202447,0.403342259583303,0.114108638246712,3.53472152310893,0.000408205112671013,0.00170672437201336
"ENSG00000180353",9233.07697287471,-0.289198809042756,0.081817194863,-3.53469474878733,0.000408246473174464,0.00170672437201336
"ENSG00000261485",10.5097757619729,-1.66094802729424,0.470305459140984,-3.53163671612056,0.000412996309426131,0.00172626184753093
"ENSG00000184523",4.34539160351141,3.63128072562452,1.02837905356254,3.53107223746433,0.000413878699687263,0.00172962974367453
"ENSG00000178093",182.309226771004,0.520672344396382,0.14748625406203,3.5303109954735,0.000415071458050104,0.0017342932038172
"ENSG00000272263",6.35217869611955,2.29461890120352,0.650001980977158,3.530172166174,0.000415289329725256,0.00173488232208624
"ENSG00000197119",343.55306534442,-0.669728997758679,0.189758689568891,-3.52937195803904,0.00041654721934327,0.00173981512102898
"ENSG00000216439",2.40985838695445,-4.50673452364329,1.27714133082627,-3.52876726707103,0.000417500124584452,0.00174347248547323
"ENSG00000115241",7234.37956816305,-0.429953432862793,0.121852263942729,-3.52848128504918,0.000417951499491082,0.00174503450305555
"ENSG00000100884",9.69773741538846,-1.63788411339129,0.464219410652196,-3.52825426039418,0.000418310144478072,0.00174556306036181
"ENSG00000105438",5077.81834689572,-0.5440863058777,0.154206884840097,-3.5282880296939,0.000418256778822355,0.00174556306036181
"ENSG00000185933",15.8060238189814,-1.6871956875431,0.478185389975405,-3.52832964560017,0.000418191021912609,0.00174556306036181
"ENSG00000102316",1500.66031034536,0.37249874791346,0.105583034863093,3.52801705687349,0.000418685176663483,0.00174680502528468
"ENSG00000229645",440.178455839547,-0.878589842438448,0.249059382300234,-3.52763198207619,0.000419294670399157,0.0017490245521068
"ENSG00000235946",1.99592397729039,4.84857223613271,1.37467872512009,3.52705846648579,0.000420203963093558,0.00175249359363007
"ENSG00000198429",73.8623200769563,-0.746772247091164,0.211765655953431,-3.52640867910793,0.00042123640749944,0.00175647487214336
"ENSG00000181649",111.408193902018,-1.31860873464747,0.373965604885704,-3.52601607586472,0.000421861360643153,0.00175875583329652
"ENSG00000185022",459.449589739915,-0.910718005601316,0.258296947600807,-3.52585663152633,0.000422115414235685,0.00175948994330563
"ENSG00000105229",1022.80331319805,0.514822863222978,0.146043286703431,3.52513884646012,0.000423260880661034,0.00176393874309835
"ENSG00000101189",1478.09782044999,-0.330083921302321,0.0936452818462586,-3.52483237590372,0.000423750840721407,0.00176565458319055
"ENSG00000226405",2.12543842936123,-3.83984457736908,1.08952173120031,-3.52433959544686,0.000424539768365493,0.0017686152764822
"ENSG00000198270",462.870941816092,0.848405395399447,0.24074895463475,3.52402525147657,0.000425043740475647,0.00177038798289293
"ENSG00000111880",1950.46632803623,0.176988568213955,0.0502270569170996,3.52376943976782,0.000425454282939349,0.0017717709546212
"ENSG00000253704",69.171832106068,0.591138735021922,0.167791749473251,3.52305007175671,0.000426610754722818,0.00177625920697967
"ENSG00000159674",47.529480312235,-0.820973990891378,0.233062072872854,-3.52255508917256,0.000427408203505908,0.00177925123197156
"ENSG00000137309",28992.0192244921,-0.461657430505793,0.131096271245106,-3.52151457948523,0.000429089071680916,0.0017859190484366
"ENSG00000138029",3591.02961810834,0.570765526753468,0.162099429139369,3.52108289204854,0.000429788241334509,0.00178849921486186
"ENSG00000103599",118.00338403001,0.629910745415524,0.178920493948161,3.52061818920548,0.00043054207211841,0.00179130585204575
"ENSG00000197324",3575.18176074088,-0.377176129944257,0.107161218970596,-3.51970734905273,0.000432023199436034,0.0017971368740411
"ENSG00000230002",9.85548859555917,-1.30034737282039,0.369717384019496,-3.51713884449595,0.000436225534571362,0.00181428338346331
"ENSG00000150768",6635.09530917676,-0.513101847745252,0.145902719227309,-3.51673944435446,0.000436882411911623,0.00181652470174101
"ENSG00000179403",98.6161013363382,-1.08908044802911,0.309687015097724,-3.5167133103254,0.000436925425668019,0.00181652470174101
"ENSG00000224616",10.6837346128573,2.01113240786008,0.571969422742809,3.51615371013357,0.000437847415637387,0.00182002258771209
"ENSG00000123485",3269.42348690951,-0.605080390666129,0.172093619176122,-3.51599550037288,0.000438108409104084,0.00182077209360071
"ENSG00000250397",36.6895335530747,1.34514105394081,0.382583924454977,3.5159372047769,0.000438204614051182,0.0018208365909212
"ENSG00000149089",944.897355371923,0.507209861873785,0.144264732554425,3.51582713871136,0.000438386309329807,0.0018212562302367
"ENSG00000180376",910.092689982295,0.337301199126352,0.0959505219100864,3.51536596583009,0.000439148370976913,0.00182408637729358
"ENSG00000224004",2.02428590944509,-3.80002826944696,1.08099864476372,-3.51529420305382,0.000439267065959703,0.00182424362854483
"ENSG00000196993",6.22867505126878,2.48329509639343,0.706457649316965,3.51513653903301,0.000439527946004725,0.00182499119733001
"ENSG00000253598",43.5903177303906,1.17590149731294,0.334571088265084,3.51465365226436,0.000440327858597512,0.00182797622975902
"ENSG00000048707",1846.78926134542,0.40070877770974,0.114048694271293,3.51348851707637,0.000442263529325139,0.00183561382385682
"ENSG00000136878",1084.87169082276,0.307536106692818,0.0875311292341485,3.51344840839593,0.000442330304166855,0.00183561382385682
"ENSG00000198125",9.5859244094339,-2.36244551799926,0.67241205764539,-3.51338958178698,0.000442428258530799,0.00183568275606996
"ENSG00000171729",71.4563053415736,-1.00909086441671,0.287282089442682,-3.51254359913043,0.000443839176749763,0.00184119829075586
"ENSG00000118515",1441.90119318323,-0.952380320742587,0.271231146662595,-3.51132357939453,0.000445881305762048,0.0018493297973042
"ENSG00000166912",3034.27551743816,-0.623492110465112,0.177597566417941,-3.51070188089091,0.000446925305134676,0.00185297875454239
"ENSG00000214534",8.97696963454063,1.5538336735483,0.442598963720976,3.51070337012328,0.000446922801588328,0.00185297875454239
"ENSG00000113758",1813.84208228199,-0.926186759209546,0.263830743951509,-3.51053385719055,0.00044720785359347,0.00185380963116162
"ENSG00000082701",2927.31220296066,-0.240560772189559,0.0685559968562462,-3.5089676063494,0.000449849691225985,0.00186441836214817
"ENSG00000135828",536.585989119406,-0.520905113070377,0.148466158388018,-3.5085781078068,0.000450508926600613,0.00186680773900037
"ENSG00000166710",79469.5130726878,-0.332228010301211,0.0947047000631521,-3.50804141800429,0.000451418763766089,0.00187023448538817
"ENSG00000152234",46349.2450667251,-0.363678381430186,0.103688916274388,-3.50739880883505,0.000452510419275909,0.00187441311156377
"ENSG00000205138",566.649767986717,-0.387946229614211,0.110615762079984,-3.50715144315232,0.000452931296974407,0.00187581218183546
"ENSG00000106327",172.605174615448,-0.678386646472859,0.193441306139617,-3.50693789248523,0.000453294934265529,0.00187670219611269
"ENSG00000140299",4569.65900778522,-0.489278509370489,0.139517711685786,-3.50692756825324,0.000453312521425545,0.00187670219611269
"ENSG00000124356",1127.06044386385,-0.224493105442213,0.0640177511575989,-3.50673213886498,0.000453645552320132,0.00187773645986948
"ENSG00000165119",36748.28889802,0.572066079499006,0.163138626804007,3.50662556566865,0.000453827259716993,0.00187814409866741
"ENSG00000164061",165.840768240834,0.632464196379446,0.180368757947602,3.50650635717734,0.000454030590779418,0.00187864106016119
"ENSG00000122566",90006.9355891038,-0.35733253913249,0.101914703282771,-3.506192213905,0.00045456682469731,0.00188051503811993
"ENSG00000104866",395.100162587253,0.567426790614045,0.161847941639625,3.50592528311231,0.000455022932598649,0.00188136726272512
"ENSG00000113300",1893.45811793158,-0.292018756175081,0.0832916551547704,-3.50597854770036,0.000454931884653989,0.00188136726272512
"ENSG00000196427",31.6552042700882,1.10325102575008,0.314677497890238,3.50597368145753,0.000454940202071517,0.00188136726272512
"ENSG00000012232",2558.0920600527,-0.247595462750716,0.0706618961855045,-3.50394591875539,0.000458418445232899,0.00189505936134289
"ENSG00000058729",1339.76970327729,0.270520691006136,0.0772115531664271,3.50362970193123,0.000458963086631603,0.00189696336557058
"ENSG00000101997",554.188224722392,1.01486251792168,0.289689934628168,3.50327159010307,0.000459580615661166,0.00189916787284848
"ENSG00000224401",3.10621181736779,-3.63827453786947,1.03864804481337,-3.50289451372644,0.00046023168510967,0.00190151014973818
"ENSG00000112651",2804.77261184626,0.403373076847135,0.115188781069445,3.50184343563762,0.000462051048430633,0.00190867765146148
"ENSG00000102898",4395.3741349544,0.306589467806225,0.0875579412582381,3.50156094810394,0.000462541163042024,0.00191023495649778
"ENSG00000164675",5.13953654118649,2.42855374775023,0.693569589646504,3.50152859064654,0.0004625973340391,0.00191023495649778
"ENSG00000142556",1340.27373867565,-0.296121165408892,0.08459068996826,-3.50063541886232,0.000464150352372851,0.00191629729271828
"ENSG00000169738",2252.39637720755,0.649376131898705,0.185632484412635,3.49818154916913,0.000468442139062375,0.00193366265817096
"ENSG00000165244",938.598952679979,-0.360105050573653,0.102953337824453,-3.49775012819567,0.000469200504865537,0.00193608480404106
"ENSG00000170509",20.7977206600495,2.32294874145244,0.664122435831906,3.49777182055689,0.000469162345997192,0.00193608480404106
"ENSG00000213307",2.62352516547412,-4.4625765098389,1.27586358644012,-3.49769094225055,0.000469304633140981,0.00193616044901143
"ENSG00000156869",65.2971949174757,0.604225870205771,0.172755908003214,3.49756993662139,0.000469517590436324,0.00193668496863033
"ENSG00000093000",5556.65354293373,-0.386311841537472,0.110469196758616,-3.49700959971306,0.000470504900795367,0.00194040279536715
"ENSG00000253797",1062.90572811163,-0.315598966075164,0.0902662048947923,-3.49631366958434,0.000471733822160594,0.0019451155060658
"ENSG00000253301",13.0405303785828,1.73527807176401,0.496364730699594,3.49597375566601,0.000472335153415082,0.00194723920480785
"ENSG00000160602",622.973325324415,0.59621580697826,0.170574174579353,3.49534628233476,0.000473447075935253,0.00195146669637093
"ENSG00000189212",29.6044047073395,1.4017446268833,0.40104162645189,3.49525967986133,0.000473600732627349,0.00195174355975189
"ENSG00000130816",12931.810185149,0.365168487814116,0.10448627974868,3.49489414966686,0.000474249796777159,0.00195334826863847
"ENSG00000198833",20371.2946563307,-0.424537033931533,0.121471103776984,-3.49496317009654,0.000474127175163404,0.00195334826863847
"ENSG00000263072",195.733465509712,1.05683009304181,0.302389736081432,3.49492713190904,0.000474191196874576,0.00195334826863847
"ENSG00000129317",880.621294217586,-0.556141909820735,0.159167228020366,-3.49407297430333,0.000475710967477552,0.00195900901515801
"ENSG00000185507",446.450628147363,1.01488183645329,0.290505086307589,3.49350797727076,0.000476718740865766,0.00196280091682499
"ENSG00000105583",3690.8818396527,0.433575312805481,0.124111333666016,3.49343851200755,0.000476842781981703,0.00196295349525376
"ENSG00000223575",1.94381715261431,-3.91900918683249,1.12218687478958,-3.49229640345537,0.000478886517270699,0.00197100711932297
"ENSG00000166289",221.739695757904,-0.820551140918994,0.234980125918791,-3.49200230321851,0.000479414113389566,0.00197281879957373
"ENSG00000180139",7.83541158781691,1.82192309191721,0.521812838662938,3.49152599730124,0.000480269724465859,0.00197597937502662
"ENSG00000233903",26.6904461033019,-1.26212727011999,0.361503511591088,-3.49132782850428,0.00048062612392498,0.00197708526041105
"ENSG00000263004",25.6308255392537,1.08637376097879,0.311302299517619,3.48977107673855,0.000483434478535762,0.00198827517352224
"ENSG00000134532",350.186789125624,-0.636601483753058,0.18242217224066,-3.48971550954466,0.000483535003167656,0.00198832624207079
"ENSG00000127423",598.886263821219,-0.476084272955755,0.136427806955788,-3.48964249722228,0.0004836671167972,0.00198850716428537
"ENSG00000167971",39.5474005488421,-1.16473415927572,0.333777806668248,-3.48954944279261,0.000483835544821101,0.00198883729325643
"ENSG00000182040",14.9260279119982,-1.35736675296106,0.389028472278026,-3.4891193053628,0.0004846148023554,0.00199163891432936
"ENSG00000188010",159.513965686807,0.648883929498531,0.185975874448463,3.48907583536244,0.000484693619776525,0.00199163891432936
"ENSG00000167721",5422.94702930494,-0.270075132366036,0.0774133101957771,-3.48874284904004,0.000485297768980677,0.00199375837476551
"ENSG00000130844",772.923463799544,-0.236906075845371,0.0679310127567725,-3.487450962841,0.000487648339353415,0.00200305061415881
"ENSG00000228430",11.1041050213741,1.76773659092743,0.506895787989827,3.48737676029556,0.000487783671846562,0.0020032418785371
"ENSG00000060558",9.19818382040234,-1.85617056304369,0.53240878192225,-3.48636353506798,0.000489635125757051,0.00201047960024734
"ENSG00000014257",70.9313813844256,-1.16544549925452,0.334406543938131,-3.48511570835211,0.000491924269200472,0.00201840999691765
"ENSG00000179021",1754.81872332312,-0.414611274354366,0.11896431425752,-3.48517349040372,0.000491818047790361,0.00201840999691765
"ENSG00000185100",16.2116078250015,1.23984771389826,0.355740740770919,3.48525645730486,0.00049166556618481,0.00201840999691765
"ENSG00000213137",2.01828975462265,-3.87146637343199,1.11085604725418,-3.48511977137047,0.000491916799407889,0.00201840999691765
"ENSG00000108854",685.086761766758,0.253395208620333,0.0727112588422841,3.48495147319571,0.000492226301406972,0.00201891511156873
"ENSG00000130881",184.293189620056,-0.787038210043614,0.225837627187314,-3.48497378335821,0.000492185262360827,0.00201891511156873
"ENSG00000140365",1050.72268326048,0.365427154139958,0.104864777749649,3.48474637511147,0.000492603724287645,0.00202009599236767
"ENSG00000244097",11.3694424962279,-1.47972157014535,0.42464393097139,-3.48461725747598,0.000492841465834371,0.00202070373537141
"ENSG00000260212",3.85295667395068,-5.22696671658723,1.50004241133903,-3.48454595488492,0.000492972799626063,0.00202087505343531
"ENSG00000162402",2984.17834861468,0.577056413764219,0.165610717683812,3.48441466732817,0.000493214706400501,0.0020214481246917
"ENSG00000185624",20912.1263462366,-0.420777004466575,0.120761187236719,-3.48437286925442,0.000493291745587682,0.0020214481246917
"ENSG00000067182",2172.40146155825,-0.457925872092048,0.131433157750124,-3.48409701121721,0.000493800468645478,0.0020231654277274
"ENSG00000229988",234.282675666747,-1.70264310734574,0.488754258744085,-3.48363840700006,0.000494647285533791,0.00202626707072809
"ENSG00000271361",143.898144457326,-0.659353504155622,0.189362538938563,-3.4819637920547,0.000497750991073032,0.00203861100100637
"ENSG00000228794",618.975349515754,0.338111924022579,0.0971145981620924,3.48157671885994,0.000498470965539946,0.00204118930853565
"ENSG00000105778",3731.15058914801,-0.340896430583451,0.0979758612456245,-3.47939202829589,0.000502552833020024,0.00205753080238804
"ENSG00000125430",325.351510323828,-0.757735077022495,0.217814438895138,-3.47881013245082,0.000503645288734986,0.00206162946324731
"ENSG00000254416",10.9575061496204,2.57472819034988,0.740144047199502,3.47868526416167,0.000503880005763426,0.00206221619333755
"ENSG00000149115",2012.43774332156,-0.350548465171898,0.10079483413511,-3.47784157967865,0.000505468567994235,0.00206834255193579
"ENSG00000250682",1.62942820638109,4.54314893870927,1.30635819280182,3.47772070764553,0.000505696538326748,0.00206890025025738
"ENSG00000267219",8.24909018937156,1.62278142984483,0.466649542601758,3.47751638370238,0.000506082120859197,0.00207010245086632
"ENSG00000039650",631.478804630738,0.706336100318513,0.203129585232106,3.47726846146718,0.000506550346376129,0.00207144086825681
"ENSG00000197548",725.282310302888,0.580473761198433,0.166934916849672,3.47724593603841,0.000506592907870313,0.00207144086825681
"ENSG00000129055",1971.57436530857,-0.526784320306336,0.151516391971059,-3.47674804985427,0.000507534508760563,0.00207491508318834
"ENSG00000167642",3254.66847747254,-0.562215566462677,0.161761253929442,-3.47558857764485,0.00050973362678971,0.00208352812094971
"ENSG00000175600",82.1823744699558,1.28860498894788,0.370778883107284,3.47540015803711,0.000510091831566125,0.00208461469810806
"ENSG00000092330",2520.03606921663,0.336818299137567,0.0969480501427015,3.47421426879438,0.000512351718762722,0.0020934711637368
"ENSG00000235734",2.30305718151578,-4.8003404999913,1.38184721490375,-3.47385763651567,0.000513033157466593,0.00209587604354609
"ENSG00000188060",424.891085460723,-2.06064144896943,0.593499432679326,-3.47201923962549,0.000516559314868043,0.00210989937712708
"ENSG00000105404",521.767070128789,0.607138556266862,0.174891464204842,3.47151622880663,0.000517528048923094,0.00211347366631333
"ENSG00000260285",152.851803753351,0.593821637951909,0.17107630048706,3.4710923503798,0.000518345698584879,0.00211642977744979
"ENSG00000136933",1712.65872635561,0.350135725979109,0.100902906911565,3.47002615381519,0.00052040768828735,0.00212408035839765
"ENSG00000165806",1074.98504355438,-0.264024244171903,0.0760869740072295,-3.4700321259565,0.000520396117097774,0.00212408035839765
"ENSG00000070404",280.218449472991,-0.922044606779041,0.265725548451968,-3.4699132701036,0.000520626448720627,0.0021245889816055
"ENSG00000062822",2102.99105027638,1.15254970569202,0.332185862443773,3.46959288758746,0.000521247793671605,0.00212674000357749
"ENSG00000143110",18.6519733486793,1.61661775121697,0.466022181701162,3.46897168138154,0.000522454521136925,0.00213127823183243
"ENSG00000135763",1933.91692883204,-0.475832603003759,0.137218305309517,-3.46770499701512,0.000524923197193795,0.00214096182741232
"ENSG00000134049",3565.24242929636,-0.371620015255566,0.107171266935183,-3.46753403111602,0.000525257228763553,0.00214193709459832
"ENSG00000259802",52.5164063542722,0.693776018254196,0.200093098643785,3.4672661024121,0.000525781103845551,0.00214368602899414
"ENSG00000214826",616.699359537008,0.500173050740192,0.144268049878616,3.46697034555486,0.000526359956096612,0.00214565844097403
"ENSG00000175224",6088.27933116418,0.337006927555721,0.0972390064279678,3.46575864908047,0.000528737682191609,0.00215496176160701
"ENSG00000186275",316.031381597536,0.704289198912029,0.203224299730271,3.46557572025981,0.000529097513935203,0.00215603893047594
"ENSG00000116906",2635.40975464894,0.320862066224448,0.0926120807669569,3.46458111692626,0.000531057953812894,0.00216363690985658
"ENSG00000153093",114.831398267111,0.827157249045828,0.238788626316453,3.46397255935315,0.000532260803323691,0.00216775483642045
"ENSG00000197601",4893.42402701897,-0.366659922745022,0.105848645531073,-3.46400202766302,0.000532202499050562,0.00216775483642045
"ENSG00000010361",434.300344778527,0.691876098575384,0.199770552019658,3.46335379053917,0.000533486438533111,0.00217224720044022
"ENSG00000133142",401.105349057699,-0.445656172313293,0.128678944199579,-3.4633185334664,0.000533556353615463,0.00217224720044022
"ENSG00000161204",2052.47509374963,0.685213761008615,0.197998564802544,3.46070064544129,0.000538771565721844,0.00219308404106148
"ENSG00000125089",383.30246441001,-0.691361300734751,0.199806117841068,-3.46016082092482,0.000539852864042922,0.00219708919438352
"ENSG00000183682",50.0367537194395,-1.2475374745753,0.360696075283681,-3.45869434147332,0.000542800518962611,0.00220868721807235
"ENSG00000249790",265.468261402788,0.767419349024837,0.221891941925818,3.4585273460782,0.000543137132565179,0.00220965849478969
"ENSG00000117153",3775.25302828706,0.304612355610205,0.0880778098043998,3.45844607497255,0.000543301021556301,0.00220992577367335
"ENSG00000158639",8.79575060516789,2.25087511568096,0.650843349977954,3.45839765552986,0.000543398684721648,0.00220992577367335
"ENSG00000223523",1.59985692961909,4.51620102675641,1.30614599657685,3.45765407434734,0.00054490056134458,0.00221563440862399
"ENSG00000157881",970.273517515815,0.49189441570903,0.142266084683885,3.45756626958574,0.000545078163436761,0.00221595728954736
"ENSG00000175198",424.58295853564,0.621570638883995,0.179856202568329,3.45593107164517,0.000548395536825654,0.00222886067404656
"ENSG00000227590",1.55198993825243,-3.97766523447193,1.15097661564988,-3.45590447311215,0.000548449653165265,0.00222886067404656
"ENSG00000116005",2385.76045058931,-0.198896102142741,0.0575603092817896,-3.45543838496478,0.000549398745685616,0.00223231571730056
"ENSG00000233937",45.1759369004334,-0.783462564334048,0.226761791855911,-3.45500252896165,0.000550287660785785,0.00223552504787629
"ENSG00000267920",1.63351891474713,-3.87385647951435,1.12140824282297,-3.45445693333101,0.000551402274748833,0.00223964995217007
"ENSG00000005486",2191.68415078011,0.548954047579023,0.158918607911381,3.45430944049761,0.000551703953261485,0.00224047203765556
"ENSG00000229018",39.5826339404048,1.02621745711848,0.297106772138881,3.45403590005945,0.000552263853715712,0.00224234227902167
"ENSG00000171509",59.898215835428,1.07778059689082,0.312044523201775,3.45393210504741,0.000552476446622744,0.00224280193756709
"ENSG00000148218",2332.54553544033,0.524741867749464,0.151942397643412,3.45355790015214,0.000553243525944577,0.0022455119874085
"ENSG00000183111",17.9334465904828,1.87158637505261,0.541969198256609,3.45330764381642,0.000553757077659506,0.00224719222649561
"ENSG00000068079",387.214196712233,-1.02806322793896,0.297709061409008,-3.45324802366884,0.000553879489804994,0.00224728486990818
"ENSG00000168924",4064.31863291839,-0.250640842936596,0.072590137283329,-3.45282227471635,0.000554754370910071,0.00224989413412571
"ENSG00000185128",32.9306281000648,1.90320647462062,0.551208363423868,3.45278954549732,0.000554821680170585,0.00224989413412571
"ENSG00000185246",1369.97537430539,0.526300420515655,0.152423687011485,3.45287816372005,0.000554639449988122,0.00224989413412571
"ENSG00000169252",441.209346563788,-0.702355126236237,0.203435461766783,-3.45247146262736,0.000555476229675185,0.00225214374327702
"ENSG00000256341",5.78873057808124,-2.4230304818395,0.701847734411052,-3.45235919849874,0.000555707417970772,0.00225267636093882
"ENSG00000163728",1681.1428551909,0.441646602606391,0.127931903576012,3.45220066505134,0.000556034042463166,0.00225359558840989
"ENSG00000142197",364.50301344344,0.340734917701126,0.0987025338863883,3.45213951744471,0.000556160071896894,0.00225370162372009
"ENSG00000246792",45.2239318295882,-0.867853143845623,0.251406905702349,-3.45198609967027,0.000556476393640648,0.0022545785952044
"ENSG00000163093",61.1651413803305,0.742480065904553,0.215120833548967,3.45145588019277,0.000557570908165172,0.00225860755422068
"ENSG00000239282",9.80021172751165,-1.45274002421575,0.421026115395447,-3.45047485439535,0.00055960129606399,0.00226642542144222
"ENSG00000213397",114.333459253807,-0.755575854597562,0.218985217551661,-3.45035095539868,0.000559858213819688,0.00226705909048428
"ENSG00000248850",1.18659999203283,-3.96466633206493,1.14908469896675,-3.45028206852804,0.000560001105593206,0.00226723088444957
"ENSG00000228118",1.81480427149407,-3.89704309837417,1.12961472987563,-3.44988693517058,0.000560821385624941,0.00227014461155122
"ENSG00000198574",11.7051295511327,-1.47911790820529,0.428876107404295,-3.4488232910838,0.000563035029393541,0.00227869646849427
"ENSG00000240498",33.9163055470861,0.966373066643661,0.280216839040532,3.44866165057225,0.000563372145172167,0.00227965199930075
"ENSG00000215912",16.9501758939634,-1.19716006726297,0.347156217370029,-3.44847652832596,0.000563758465139553,0.00228080625364006
"ENSG00000159445",1481.61027481665,0.230176706731622,0.0667568164487485,3.44798807037686,0.000564778981920096,0.00228452541405105
"ENSG00000135535",11408.0909059068,-0.374388619710107,0.108592723954662,-3.44764000824232,0.000565507224471573,0.00228706120692652
"ENSG00000188681",163.206185378556,0.647805087688519,0.187901527784266,3.44757754408616,0.000565638009331447,0.00228718024665522
"ENSG00000196565",355.180427252599,-1.33117995974772,0.386226752409241,-3.44662805319404,0.000567629485469887,0.00229482167656735
"ENSG00000100151",288.992102063841,0.514618125802713,0.149339947867555,3.44595088689272,0.000569053770830707,0.00230016773174576
"ENSG00000231527",3.05177803318945,3.83126096514154,1.11212934675295,3.44497784931902,0.000571106190488655,0.00230805039411846
"ENSG00000197275",535.907312324589,0.48115341638706,0.13967488563026,3.44480981112628,0.000571461329210773,0.00230907212467315
"ENSG00000118518",1318.46129924904,-0.717427479547709,0.208289229397173,-3.4443810734913,0.00057236837260017,0.0023123231407927
"ENSG00000185420",316.166366839576,-0.874620066888223,0.253973002927915,-3.44375211855279,0.000573701424642172,0.00231729372649005
