baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000134504	92.2520272289437	-1.133038280475	1.6861106986832	34.1037647123343	7.09551759331721e-07	1.3530665263484e-06	KCTD1
ENSG00000186407	5.00740727573637	6.24476652777418	2.33964471727529	34.0991374084571	7.11104164085257e-07	1.35590667252772e-06	CD300E
ENSG00000203995	674.227043559999	0.618735926008702	0.147946507375615	34.0876326588297	7.14978554105846e-07	1.36317339711389e-06	ZYG11A
ENSG00000198835	23.8077180898385	-0.790268526349476	0.756165892928677	34.0762305130253	7.18839146121641e-07	1.37041252899078e-06	GJC2
ENSG00000171428	111.303416444198	-0.0149207156260889	0.561795231966012	34.073793531228	7.19666961498784e-07	1.37186913075357e-06	NAT1
ENSG00000197372	556.490854950057	0.571156217725624	0.169259521697348	34.0720680064444	7.20253677327828e-07	1.37286591778426e-06	ZNF675
ENSG00000188868	158.963376743708	-0.838185978621869	0.236817926026143	34.0716146921703	7.20407893054867e-07	1.37303821856683e-06	ZNF563
ENSG00000004838	62.0832073986698	1.04837108011884	0.481204923671153	34.0469313296033	7.28854941294763e-07	1.38901454575388e-06	ZMYND10
ENSG00000104671	701.485909914836	-0.544401163035182	0.193899069745536	34.0389899199789	7.31593551406073e-07	1.39411015632863e-06	DCTN6
ENSG00000196381	29.3276701565197	-0.0342366506787911	1.71440733370775	34.0356460396022	7.3274976062852e-07	1.39618973962997e-06	ZNF781
ENSG00000132294	5753.31455615681	-0.547717912516918	0.132920609372772	34.0353573408067	7.32849668993384e-07	1.39625644515796e-06	EFR3A
ENSG00000140545	1910.63285645413	1.17602547365248	0.316673596668416	34.0311842385833	7.342953482119e-07	1.39888693185432e-06	MFGE8
ENSG00000250539	15.7993177246092	0.112982548787268	0.733786908732006	34.021867330351	7.37533249379215e-07	1.40493096574681e-06	KRT8P33
ENSG00000153832	73.737009215649	0.427257769724717	0.426191183465766	34.020183979949	7.38119779195106e-07	1.40592376534781e-06	FBXO36
ENSG00000174945	46.8360290413517	-1.11671321246144	0.549426303194504	34.0174454123097	7.39074971766905e-07	1.40761853245336e-06	AMZ1
ENSG00000143106	6563.29069328676	-0.80884407542965	0.2547413474762	34.0038708420939	7.43827900398744e-07	1.41642002559555e-06	PSMA5
ENSG00000254635	623.516758975136	-0.0605378650963685	0.162278951767536	34.0039592476455	7.43796848215812e-07	1.41642002559555e-06	WAC-AS1
ENSG00000121068	278.711208788526	0.677760011305268	1.45497738124541	33.997130997735	7.46199057926722e-07	1.42080949926856e-06	TBX2
ENSG00000131143	10081.1663595956	0.0848803767346833	0.135883718043991	33.9835198826617	7.51010601113241e-07	1.42984443118144e-06	COX4I1
ENSG00000230734	86.4313319976452	0.184673675109073	0.61627198432615	33.9634434437914	7.58164133470433e-07	1.44333626824908e-06	RPL10P3
ENSG00000180964	461.859596897658	0.217476848142794	0.159293958146603	33.9583163660359	7.6000184601453e-07	1.44670675235857e-06	TCEAL8
ENSG00000049167	401.777779709304	-0.488998603338026	0.212422796018603	33.9568898983941	7.60513927578024e-07	1.44755344934209e-06	ERCC8
ENSG00000134215	780.324362386533	0.884926121999337	1.32122249984355	33.9429753565218	7.6552712040529e-07	1.45696660194616e-06	VAV3
ENSG00000158201	2104.47119153235	0.22074300795298	0.101357025981296	33.9394860871842	7.66789405725225e-07	1.45923991815767e-06	ABHD3
ENSG00000143952	1072.37248942982	0.368041436828138	0.144828132258374	33.9348016971198	7.68487302468357e-07	1.46234174998268e-06	VPS54
ENSG00000230513	105.810944390686	-0.741984051407437	0.381149257461708	33.9292257914561	7.70513221200234e-07	1.46606716555247e-06	THAP7-AS1
ENSG00000248161	32.9136071677547	-1.48482473768234	0.479168143544536	33.9135426023479	7.7624004666683e-07	1.47683307074551e-06	RP11-499E18.1
ENSG00000118680	8027.74166063635	0.245846016750541	0.141522931867322	33.9123345974077	7.76682913441075e-07	1.47754498185262e-06	MYL12B
ENSG00000157881	970.273517515815	0.56777718574085	0.182251333858675	33.9034571170049	7.7994522063765e-07	1.48361993605645e-06	PANK4
ENSG00000137960	20.1982256828814	-1.60773458181465	0.858543597015964	33.8841526085562	7.87086472604855e-07	1.49707173296975e-06	GIPC2
ENSG00000213402	1328.14697516804	-1.88793486874302	0.982239944524232	33.8754443297589	7.90329186948342e-07	1.50310662376296e-06	PTPRCAP
ENSG00000178502	237.581558192304	0.168240920319119	0.208329976149224	33.8642195032006	7.94528639124008e-07	1.51095988173905e-06	KLHL11
ENSG00000161036	1169.80962467034	-0.277933400319866	0.188529106407821	33.856418795072	7.97460142821626e-07	1.51640069936932e-06	LRWD1
ENSG00000260742	15.4695397464805	2.96203081822936	1.40689744592481	33.8488242622856	8.00324520245062e-07	1.52171292342486e-06	RP11-366L5.1
ENSG00000152620	2299.16383358631	0.468210631147274	0.126398297122417	33.8317875847274	8.06787477545808e-07	1.53386583527046e-06	NADK2
ENSG00000225889	49.9503948344569	-0.987402107109555	0.477056739302268	33.8200998687682	8.11251329384745e-07	1.5422162322509e-06	AC074289.1
ENSG00000128266	42.191366044946	-1.79133165531569	0.511206023373619	33.8099027040784	8.15165998261572e-07	1.54952123048237e-06	GNAZ
ENSG00000171311	868.18761994681	0.298502548070987	0.201689076908344	33.7991502397611	8.19314236414507e-07	1.55726888260639e-06	EXOSC1
ENSG00000137992	1120.3133089872	-0.608387323084375	0.132146080382937	33.7910315170907	8.22460324331297e-07	1.56311054926356e-06	DBT
ENSG00000101306	32.4964107461683	1.31551757268456	0.604825032732602	33.7907250360659	8.22579324367358e-07	1.56319862065536e-06	MYLK2
ENSG00000148730	8915.8280551111	0.0613767338070354	0.0910211522980924	33.7597706184702	8.34687065678421e-07	1.5860676144679e-06	EIF4EBP2
ENSG00000107130	180.167475190678	-2.65673180609632	1.35281979272867	33.7349362257511	8.44529239874205e-07	1.60462793134802e-06	NCS1
ENSG00000185008	257.831574675908	0.82393560082679	1.67820526777422	33.7344173665364	8.44736098724557e-07	1.60487923242318e-06	ROBO2
ENSG00000065911	12061.7700178759	0.572163121985705	0.162302502147594	33.7324780034219	8.45509731378497e-07	1.6062071841834e-06	MTHFD2
ENSG00000271133	564.5146252642	-0.511854855444496	1.44950015623578	33.7298556201989	8.46556950951953e-07	1.60805458615401e-06	CTA-293F17.1
ENSG00000125503	1184.67960008962	0.16369129509726	0.182730955463486	33.725570669354	8.48270880510269e-07	1.61116798122168e-06	PPP1R12C
ENSG00000070770	3284.80148701135	0.063714574077811	0.121021005727945	33.724089992621	8.4886393716695e-07	1.61215207840835e-06	CSNK2A2
ENSG00000085662	4357.91619191585	0.0741228431961296	0.243855924743007	33.7237953710746	8.48981991450212e-07	1.61223396275575e-06	AKR1B1
ENSG00000092531	3549.35351158071	0.392013462913547	0.106537314781887	33.7090266983072	8.54920782630111e-07	1.62336855406039e-06	SNAP23
ENSG00000134882	2761.07764745994	0.261679184105013	0.0958402478049391	33.7040169214371	8.56944706715839e-07	1.62706808051227e-06	UBAC2
ENSG00000261341	6.20798224132671	0.560994168270366	0.990793930623891	33.693950642741	8.61025877943989e-07	1.63467267367517e-06	CTD-2568A17.1
ENSG00000196411	249.128722009676	-1.2724410140127	0.252060248785463	33.6758349437492	8.68419377490848e-07	1.64856388311463e-06	EPHB4
ENSG00000144401	1190.74725947803	-0.129162120342639	0.108014188081063	33.6662430369148	8.72359671498612e-07	1.6558978271238e-06	METTL21A
ENSG00000082212	4395.93048538572	-0.175440005454834	0.154849495133435	33.6604560574939	8.74745536856795e-07	1.66028014820795e-06	ME2
ENSG00000143147	47.2885007919545	-3.06911162569447	0.832544841828971	33.6492691882558	8.79376126842324e-07	1.66892184129197e-06	GPR161
ENSG00000114316	3314.30673055972	0.340025956697476	0.125355748359853	33.6414411115622	8.82630927537855e-07	1.67495120182142e-06	USP4
ENSG00000116701	474.628338963355	0.541194104868263	0.176754345101309	33.6383238164779	8.83930393083021e-07	1.6772692253297e-06	NCF2
ENSG00000248027	13.3041805075667	-2.73311955331486	0.897389868607375	33.6198937519026	8.91652136906291e-07	1.69177212041643e-06	CTD-2383M3.1
ENSG00000146540	1467.31012058055	0.239388556510537	0.263828579001012	33.6176151030077	8.92611491793278e-07	1.69344300127342e-06	C7orf50
ENSG00000135643	362.858382809309	-0.899458187017603	0.583395535638676	33.6144546522243	8.93943805022743e-07	1.69582109348905e-06	KCNMB4
ENSG00000170571	2389.24864945954	-0.290012842374303	0.133030574337854	33.6020764941062	8.99181022437717e-07	1.70560575883663e-06	EMB
ENSG00000138231	949.088590337019	-0.446229368692	0.10497419855956	33.5718396518847	9.12103193340007e-07	1.72996456859005e-06	DBR1
ENSG00000069509	420.51333084042	0.137620333856807	0.15475510111182	33.5544781170169	9.19606363680244e-07	1.74404189952546e-06	FUNDC1
ENSG00000140470	598.189949125418	1.09534399557502	0.450503203950512	33.5534786506852	9.20040172495577e-07	1.74471082160157e-06	ADAMTS17
ENSG00000130590	780.794285195545	-1.28705285031373	0.29529615232421	33.5527564287171	9.20353772950727e-07	1.74515168969346e-06	SAMD10
ENSG00000266709	264.133929700948	1.41403662972917	1.67702717679441	33.5525601353196	9.20439025124578e-07	1.74515952996653e-06	RP11-214O1.2
ENSG00000133020	26.1837993364194	2.3492896412541	1.76589052228406	33.5476020543659	9.22594980417894e-07	1.74909309206121e-06	MYH8
ENSG00000063322	3242.8880564756	-0.329145812259808	0.12797542674877	33.5468536603749	9.2292084635838e-07	1.74955670883375e-06	MED29
ENSG00000236567	5.84615220208856	-1.0068535938507	2.12194814005252	33.5461693483037	9.23218910107261e-07	1.7499675446738e-06	RP11-39K24.7
ENSG00000180900	4131.57991400443	-0.893935510839224	0.398176702642088	33.5261174988418	9.31995547340011e-07	1.76644808435142e-06	SCRIB
ENSG00000179361	2200.01650332564	-0.28213829746982	0.105971728701393	33.5128757129169	9.37836968930378e-07	1.77736298005357e-06	ARID3B
ENSG00000197472	53.5918806943838	0.404566260010298	1.47729683214225	33.5036548411614	9.41926155448502e-07	1.78495545744024e-06	ZNF695
ENSG00000169193	293.210038300877	0.0721374225254892	0.17141169560416	33.4969980284257	9.44889295015704e-07	1.79041291993728e-06	CCDC126
ENSG00000149136	24401.2451439422	0.0513217160570971	0.10443230403132	33.4943843876404	9.46055239706227e-07	1.79246432646761e-06	SSRP1
ENSG00000240356	209.928762958865	-0.264683726328647	0.276512224312294	33.4571483855109	9.62822758313561e-07	1.82407263317699e-06	RPL23AP7
ENSG00000198625	1272.99026635904	0.586548437073057	0.258060039469424	33.4402154843451	9.70545340471738e-07	1.83854120409518e-06	MDM4
ENSG00000139546	1718.49901158882	0.15621730472331	0.11206918978093	33.4397642360855	9.70751983211306e-07	1.8387707489706e-06	TARBP2
ENSG00000101384	840.502539727274	0.314180432747454	0.148696449315794	33.4358390333762	9.72551324346373e-07	1.84201683176229e-06	JAG1
ENSG00000228113	6.93344263549172	2.63319854979067	1.23492737237437	33.429547622477	9.75442286908346e-07	1.84732969723118e-06	AC003991.3
ENSG00000132382	5125.90213242261	-0.445349941514833	0.179797673200079	33.4279761890825	9.76165710841265e-07	1.84853702165646e-06	MYBBP1A
ENSG00000179172	4.20559658675839	0.280345622486212	2.04327793320643	33.4235555765317	9.78203649312273e-07	1.85223317297168e-06	HNRNPCL1
ENSG00000102879	18690.7225662027	-0.399211339672354	0.168808101902586	33.4129038016015	9.83131635785092e-07	1.86140051150933e-06	CORO1A
ENSG00000088038	2428.73577527503	0.094119086297203	0.135273298772459	33.4056118432383	9.8651947718016e-07	1.86765047800545e-06	CNOT3
ENSG00000127152	103.015869161187	0.978081794762071	1.68289963866452	33.4032463236888	9.87620993700716e-07	1.86957132058752e-06	BCL11B
ENSG00000005884	144.394296089951	0.337558236837058	0.339965230824429	33.3969732392398	9.90548025948827e-07	1.87494723123905e-06	ITGA3
ENSG00000177370	2506.24537663768	-0.0214351329101122	0.138006802771932	33.3885171786182	9.94507322348709e-07	1.88227593322865e-06	TIMM22
ENSG00000253734	40.5410409593907	-1.834166229269	1.71755177563184	33.3870626288789	9.95189959321687e-07	1.88340225060229e-06	RP11-579E24.1
ENSG00000100711	342.095579035086	-0.827747631323109	0.193801003062575	33.386141044348	9.95622711171259e-07	1.884055502519e-06	ZFYVE21
ENSG00000011485	4542.30689631005	-0.174483876626324	0.189729486497035	33.3787129579052	9.99117598393459e-07	1.89050272751424e-06	PPP5C
ENSG00000128159	1477.14263060751	-0.172939017063733	0.199152465121643	33.361188235243	1.00741143062579e-06	1.90602845119015e-06	TUBGCP6
ENSG00000161203	16052.7252336912	-0.0713338287921295	0.140514575274558	33.3608151348385	1.00758874965295e-06	1.9061963032038e-06	AP2M1
ENSG00000073614	3258.50746085822	0.191243145207095	0.108015622058533	33.3584193219235	1.00872812062783e-06	1.90818401364522e-06	KDM5A
ENSG00000237883	20.936233823228	-3.66940526517021	0.705176006804073	33.3263384260522	1.02410901524367e-06	1.93710931545211e-06	DGUOK-AS1
ENSG00000104447	486.641895229166	0.32469987049824	0.839129682010753	33.324171755245	1.02515619019374e-06	1.93891958468818e-06	TRPS1
ENSG00000144935	303.249189774942	0.0854858450192335	0.370935245187073	33.3169663932982	1.02864629754529e-06	1.94534954688724e-06	TRPC1
ENSG00000177169	794.973448597197	0.583653481125593	0.227679336640265	33.3122195530732	1.03095202131286e-06	1.94953869970333e-06	ULK1
ENSG00000196235	8147.91303144718	0.13288555984758	0.132671672873139	33.2837317136323	1.04489825843639e-06	1.97573748743193e-06	SUPT5H
ENSG00000258938	10.6468587098044	-3.38840558934978	1.13516400423164	33.275447604639	1.04898891457662e-06	1.98329796187727e-06	RP11-317N8.5
ENSG00000165175	608.470187694689	0.455619483676927	1.2591107013009	33.2710644670317	1.0511597392385e-06	1.9872276476254e-06	MID1IP1
ENSG00000165244	938.598952679979	-0.160537146466916	0.147503120399956	33.2656074839076	1.05386866091597e-06	1.99217383102945e-06	ZNF367
ENSG00000266893	34.7312741159324	-1.81439984174051	1.31319428084007	33.2595378388807	1.05688988824139e-06	1.99770945841024e-06	AC005616.1
ENSG00000204209	6348.53403863854	0.0233159678257336	0.118865831925258	33.246189512497	1.06356454574873e-06	2.01014913794589e-06	DAXX
ENSG00000107099	2014.39522757358	-0.922707316870675	0.22520048494006	33.2452940023371	1.06401383441203e-06	2.01082164735948e-06	DOCK8
ENSG00000087095	893.857772002257	0.287869422684131	0.116553465572862	33.2445919818823	1.06436617909588e-06	2.01131084559233e-06	NLK
ENSG00000101901	1316.83140517273	0.165255596621095	0.125031591241312	33.218583932583	1.07750190074764e-06	2.0359543204536e-06	ALG13
ENSG00000139946	1300.42155947267	0.198834640492327	0.181370433823338	33.2167435842	1.07843748976428e-06	2.0375431768498e-06	PELI2
ENSG00000135250	4159.74885657114	0.617759705003173	0.120636043098929	33.2156168964192	1.07901067024497e-06	2.03844709866968e-06	SRPK2
ENSG00000152454	186.763794308537	0.781539792502173	0.738392852674321	33.2154111900768	1.07911535210667e-06	2.03846586049898e-06	ZNF256
ENSG00000122565	14936.9476351005	0.0824573869865954	0.0883050812413793	33.2119703251434	1.08086787422974e-06	2.04159714189452e-06	CBX3
ENSG00000260781	3.07422913017604	0.977128622840132	2.16687798196969	33.2107160269363	1.08150742601817e-06	2.04262582419057e-06	ARHGAP23P1
ENSG00000083223	1996.56112740746	0.224881155545608	0.122892498726312	33.2012109211371	1.08636623759672e-06	2.05162247504002e-06	ZCCHC6
ENSG00000038002	851.741860244619	-0.617421452418025	0.158763527552881	33.200372939027	1.08679563838412e-06	2.05225325763153e-06	AGA
ENSG00000126432	7072.47213391824	-0.123346536601392	0.15045322331479	33.1841913438456	1.09512069140504e-06	2.06779239554924e-06	PRDX5
ENSG00000184110	725.435294632567	0.336702648860488	0.235860240597099	33.1608439632796	1.10724447259799e-06	2.0905008849033e-06	EIF3C
ENSG00000163590	1226.9829700359	0.280766336827375	0.111271284348153	33.1569785201986	1.10926457564581e-06	2.09413110569006e-06	PPM1L
ENSG00000164663	1217.76737898609	-0.181277502864022	0.107625727424338	33.1544592199202	1.11058315278756e-06	2.09643642617106e-06	USP49
ENSG00000131788	1359.77699756606	-0.436782009114258	0.122361035786672	33.1541748199081	1.11073210303839e-06	2.09653364316265e-06	PIAS3
ENSG00000010322	2270.29367594213	-0.128559294029694	0.137317439404214	33.1372302660752	1.11964257403044e-06	2.11316697409342e-06	NISCH
ENSG00000261278	3.75656913239241	0.418599004877735	1.99921749710946	33.1341919353674	1.12124782573957e-06	2.11601102832993e-06	RP11-430C1.2
ENSG00000225793	44.6253556219692	-1.25034884985324	0.497237319350478	33.125973179429	1.12560156944519e-06	2.12404106350705e-06	RP1-234P15.4
ENSG00000203709	108.869369159661	0.123307531741843	0.385346032136297	33.1249222126733	1.1261595141699e-06	2.12490754147091e-06	C1orf132
ENSG00000169692	597.528880937619	-1.12725640197839	0.342653869125477	33.1246287976479	1.12631533362968e-06	2.12501517913785e-06	AGPAT2
ENSG00000261416	37.9843296483734	-0.65162139988875	0.498882115236267	33.1232302495534	1.12705833457914e-06	2.12623053403504e-06	RP11-455F5.5
ENSG00000145041	3623.02939700932	0.207063611863062	0.116780622179427	33.1206631214957	1.12842343337742e-06	2.1286191798055e-06	VPRBP
ENSG00000107938	1586.11043145314	0.627371342125335	0.145299138580146	33.1126737745705	1.13268240748495e-06	2.13646583505447e-06	EDRF1
ENSG00000114200	835.326387586899	1.4132349749146	1.16347976994053	33.1088962520588	1.13470170817001e-06	2.1400870123231e-06	BCHE
ENSG00000198466	1321.8575234612	0.236171757583278	0.124256377826641	33.072813024233	1.15417192399477e-06	2.17661770449013e-06	ZNF587
ENSG00000168385	14061.9973442021	0.103094143636991	0.0918975847011317	33.0725658829404	1.1543064206766e-06	2.17668054469597e-06	SEPT2
ENSG00000260063	19.341204961012	-0.554248182317795	0.79212527648242	33.0679557246071	1.15681817791951e-06	2.18122579139005e-06	RP5-968P14.2
ENSG00000272842	20.3701562691243	1.14272385997772	0.633919894047505	33.0656252006274	1.15808999113505e-06	2.18343248350534e-06	RP11-513M16.7
ENSG00000180914	38.4333897832297	0.778302634655026	0.609802584863134	33.0355635176345	1.17462067383892e-06	2.21440494014814e-06	OXTR
ENSG00000118412	3558.16093942085	0.273796138268827	0.118837943896307	33.0313357762105	1.17696425487979e-06	2.21862866726398e-06	CASP8AP2
ENSG00000163166	1476.97328752025	0.177734403160465	0.118988759599167	33.0291335983371	1.17818684181861e-06	2.22073871691656e-06	IWS1
ENSG00000203815	26.163335835595	0.532276954946228	0.554266233367492	33.0229287380744	1.18163841436342e-06	2.22704939523562e-06	FAM231D
ENSG00000118513	2103.23094296725	0.738584796760558	0.196713933709119	33.0165295743208	1.18520862482903e-06	2.23358254682654e-06	MYB
ENSG00000214654	140.198513913775	-0.769045632158016	0.27999850311099	33.0125418904261	1.18743885992092e-06	2.23758952722596e-06	RP11-27I1.4
ENSG00000133265	1341.0883565097	-0.531169673723857	0.167558794683798	33.0104864280858	1.18859007315931e-06	2.23956269346203e-06	HSPBP1
ENSG00000145431	603.994001175173	0.276526319811359	1.67156506113132	32.9995335872297	1.19474326238743e-06	2.25095950144523e-06	PDGFC
ENSG00000155252	853.745237003261	0.350266611045634	0.128242689394174	32.9989063375864	1.19509660379843e-06	2.25142805027316e-06	PI4K2A
ENSG00000146350	60.5485645819185	0.0652284582390159	1.26182667382896	32.9951834930961	1.19719589528302e-06	2.25518540330259e-06	TBC1D32
ENSG00000131495	1701.59766784554	-0.547597929680419	0.200249848387347	32.9949175050616	1.19734602502068e-06	2.25527073912581e-06	NDUFA2
ENSG00000264624	4.23305707189527	-0.963428893284456	2.00360425843267	32.9909206141712	1.19960422168638e-06	2.25932637882876e-06	MIR3615
ENSG00000236624	245.318549599649	0.914395602319724	0.25788240896604	32.9873360809691	1.20163305004016e-06	2.26294935561659e-06	CCDC163P
ENSG00000184206	12.0013947772677	-2.10762279991303	0.796972132501555	32.9800998811132	1.20573912640852e-06	2.27048328801339e-06	GOLGA6L4
ENSG00000198182	716.551233978718	0.341204582357503	0.1688399957328	32.9648592877869	1.21443296245245e-06	2.28665418818501e-06	ZNF607
ENSG00000065183	7512.10028823414	0.128203733657899	0.106667834446629	32.9543901844499	1.22044111035345e-06	2.29776582201314e-06	WDR3
ENSG00000241399	129.861383886874	1.06956981252935	0.241119380643403	32.9453045747645	1.22567927773183e-06	2.30742596964671e-06	CD302
ENSG00000174607	233.789786816174	-3.16329180941739	1.45487434954683	32.9440194763198	1.22642198727942e-06	2.30862215717294e-06	UGT8
ENSG00000156482	60894.5953597346	-0.00275506449022027	0.100839912925219	32.9429260917972	1.22705425075155e-06	2.30961024940235e-06	RPL30
ENSG00000186566	5586.81436973236	0.378508210023052	0.109369435212847	32.9322307735215	1.23325610510326e-06	2.32108055683592e-06	GPATCH8
ENSG00000164077	892.047906277703	0.00867217933216121	0.149014650526767	32.9200791923363	1.24034030319573e-06	2.33420934945355e-06	MON1A
ENSG00000167394	573.209306144037	-0.258731965977854	0.2214935879321	32.9091550380739	1.246743529059e-06	2.34605442877419e-06	ZNF668
ENSG00000135775	1550.36219331512	0.0689747489973205	0.09668177407032	32.8939783222976	1.25569410281448e-06	2.36269047821854e-06	COG2
ENSG00000168811	52.4580053888443	0.701298368081629	0.372898167714871	32.8433161371287	1.28603859648917e-06	2.4195744962718e-06	IL12A
ENSG00000071243	873.404709375865	-0.326989140313576	0.17061247077079	32.8425427329555	1.28650744970357e-06	2.42024495216182e-06	ING3
ENSG00000171408	9.49547825077562	3.24155438184727	1.85790653393279	32.826430574836	1.29631378641331e-06	2.43847991614024e-06	PDE7B
ENSG00000233844	7.25912430255395	-3.26934702437053	1.21189736647677	32.8243980483417	1.29755612022692e-06	2.44060345957002e-06	KCNQ5-IT1
ENSG00000065054	1111.29314984801	-0.573202620239169	0.250348958687796	32.8126968067304	1.30473133373345e-06	2.45388494745532e-06	SLC9A3R2
ENSG00000217801	120.327796651021	-0.130867632488726	0.429957162728254	32.8022498939095	1.31117078523767e-06	2.46578044349678e-06	RP11-465B22.3
ENSG00000159788	38.7266514447672	-1.02846535118554	0.493350927206717	32.8008096478615	1.31206102936785e-06	2.46723896388602e-06	RGS12
ENSG00000154305	2349.1530657255	0.469736998895843	0.0884357887946629	32.7921075929332	1.31745276485755e-06	2.47716122908104e-06	MIA3
ENSG00000070950	2645.83881044855	-0.026597170321243	0.13569468599682	32.7658697788868	1.33384352099234e-06	2.50776103387478e-06	RAD18
ENSG00000172086	1282.04271438912	0.358965590091301	0.110519049527113	32.7599423431882	1.33757443087841e-06	2.5145557764696e-06	KRCC1
ENSG00000196704	2426.87605119603	0.655859546899241	0.152836048237652	32.7555396212012	1.34035236676778e-06	2.51955795706789e-06	AMZ2
ENSG00000115661	1351.96089112085	0.0150368135144912	0.154527275359175	32.7543864346954	1.34108092929545e-06	2.52070724382862e-06	STK16
ENSG00000108344	10760.1643213991	-0.0528559553813914	0.133308065449438	32.7423016765073	1.34873963427548e-06	2.5348811471829e-06	PSMD3
ENSG00000113732	2402.78511926121	0.254681933182741	0.146774948211975	32.7384583674116	1.35118444874696e-06	2.53925421299284e-06	ATP6V0E1
ENSG00000059378	484.010211639669	0.562853623583193	0.253031384856239	32.7365030505204	1.35242996333826e-06	2.54137289119218e-06	PARP12
ENSG00000110013	806.019976582959	-0.0502515904972877	0.160011856940571	32.7262798611429	1.35896066659385e-06	2.55342181494323e-06	SIAE
ENSG00000185220	397.118412616384	-0.655029947061107	0.150499609084915	32.6816032474505	1.38787129975323e-06	2.60751577529394e-06	PGBD2
ENSG00000174804	87.5251125342319	-0.613453027439788	0.612705355796727	32.6801625581397	1.38881371125421e-06	2.60905852112496e-06	FZD4
ENSG00000107833	1972.22449667627	-1.18182183463725	0.437715149369294	32.6700083837356	1.39547406215859e-06	2.62134191681479e-06	NPM3
ENSG00000137337	9572.05527958998	0.282656311403105	0.123716320198033	32.6650700593954	1.3987247115228e-06	2.6272187396282e-06	MDC1
ENSG00000119013	2264.61297839157	0.169190154181486	0.189804690191172	32.6630961073692	1.40002617375485e-06	2.62943370599406e-06	NDUFB3
ENSG00000162526	8.3311702657104	0.0467560877453703	1.06776675310499	32.6619166080302	1.4008044147158e-06	2.63066569292909e-06	TSSK3
ENSG00000259099	4.00462042839242	-0.336382530717615	2.04862653692467	32.6599866909083	1.40207871558624e-06	2.63282896806515e-06	RP11-348M3.2
ENSG00000254682	486.874425054372	-0.164329039162482	0.197639418213728	32.6583180603763	1.4031814229746e-06	2.6346696748015e-06	RP11-660L16.2
ENSG00000171723	2539.95276794902	0.573238257711434	0.170781730023666	32.6145889580719	1.43238965611718e-06	2.68927751651148e-06	GPHN
ENSG00000073417	788.273073441597	0.724578006015545	0.13750168061186	32.6038300618386	1.4396682683555e-06	2.70270707900525e-06	PDE8A
ENSG00000180081	42.0071491533971	1.86714334573589	1.59739488294307	32.5997533445588	1.44243586642325e-06	2.70766645408165e-06	CTC-451A6.4
ENSG00000072954	432.712831025422	-0.484340608756406	0.187066030037997	32.5933640725177	1.44678407647332e-06	2.71559174849477e-06	TMEM38A
ENSG00000147485	23.3710006626544	5.44481765651813	1.30266337561339	32.5886449950038	1.45000401989254e-06	2.72139810555423e-06	PXDNL
ENSG00000178694	436.287573603997	-0.023191352282032	0.145218033477794	32.5842242190075	1.45302690105172e-06	2.7268336313003e-06	NSUN3
ENSG00000101844	763.042900704433	0.162134266585747	0.130819052496056	32.5679171800678	1.46423187877956e-06	2.74762186132258e-06	ATG4A
ENSG00000174483	33.3755458536127	-0.315438553739247	0.420886285336176	32.5636657314655	1.46716727605542e-06	2.75289000323185e-06	BBS1
ENSG00000071889	785.886002140492	-0.287105079655639	0.188673038146296	32.5582126417142	1.47094092580179e-06	2.75972992741779e-06	FAM3A
ENSG00000105371	4.80821623908937	2.49991654686243	1.84954276640057	32.5502106946805	1.47649594894944e-06	2.7699105202039e-06	ICAM4
ENSG00000185920	1157.10994048543	-0.522198052868178	0.160602762907871	32.5442307635299	1.48066091112454e-06	2.77748180677769e-06	PTCH1
ENSG00000160051	354.013040873886	-0.525005531100058	0.17264582925399	32.5249842493762	1.49414553627107e-06	2.80253243830304e-06	IQCC
ENSG00000249592	57.5555303213811	-1.26554300543905	0.400177538398819	32.5172960691781	1.49956621541961e-06	2.81245467339704e-06	RP11-440L14.1
ENSG00000196167	114.191825839828	0.878876737902162	0.258352559409108	32.510366559396	1.50446876615663e-06	2.82140350724319e-06	COLCA1
ENSG00000232677	2965.00886402952	-0.104537979392718	0.111482670040273	32.503340101739	1.50945621043915e-06	2.83050997222939e-06	LINC00665
ENSG00000120053	2327.4596942668	0.893553925235266	0.171799209439269	32.5016785059628	1.51063803244149e-06	2.83247922520012e-06	GOT1
ENSG00000228109	33.0247476873509	-0.71650679424575	0.617853244892089	32.5000990841798	1.51176226212858e-06	2.8343401575106e-06	MFI2-AS1
ENSG00000171462	21.4033653653835	-3.32528965742472	0.713078232718396	32.4983098804201	1.51303682119736e-06	2.83648258724643e-06	DLK2
ENSG00000103248	786.442026998565	-0.345737184294869	0.129113203273512	32.4777178040055	1.52778309942079e-06	2.86387780787131e-06	MTHFSD
ENSG00000155158	213.350099802386	0.286012003146973	0.350038966602288	32.4713227864661	1.53239173291687e-06	2.87226657448803e-06	TTC39B
ENSG00000119285	4251.10848647061	0.560940995891098	0.152611470020608	32.4689347884576	1.53411621673392e-06	2.87524839156839e-06	HEATR1
ENSG00000131100	2527.35551240902	0.321671520730831	0.215427770655122	32.4659224016379	1.53629435847258e-06	2.87907986308181e-06	ATP6V1E1
ENSG00000062716	2575.36848470402	-0.248830660047428	0.135194366716874	32.4598584813353	1.54068829453105e-06	2.88706279666762e-06	VMP1
