gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260804,207.14361483911998,-0.29125482938140657,0.21867502571580835,-1.331907145902996,0.18289070258653298,0.31738580521438386
ENSG00000260805,1.225336556073295,-0.2471297603737324,1.5072517521525337,-0.16396050627959258,0.8697622344123972,0.9212724267224239
ENSG00000260806,37.266159426483654,0.2828601206875039,0.19429509995051422,1.4558273510734272,0.14544035277982048,0.26598199030609776
ENSG00000260807,0.16624790934954833,1.2975453957708563,3.944092414466086,0.32898453165340086,0.742167379818897,NA
ENSG00000260809,0.20064970281767933,0.504128855272213,3.9508770085592264,0.12759922776134572,0.8984661422944171,NA
ENSG00000260810,1.3098013431256397,0.003971650614102739,1.1773443459239057,0.0033733976196964176,0.9973084232267354,0.998414479059433
ENSG00000260815,0.2604402820648444,-2.3268074240549512,3.765713494456206,-0.6178928448700152,0.5366459758469759,NA
ENSG00000260822,411.8359101426246,-0.21823945795809516,0.17428208134335021,-1.2522197134434334,0.210489814617186,0.35253961500744124
ENSG00000260824,5.265824836467169,-0.5162040322807314,0.6945549153970685,-0.7432155771090093,0.4573511739730243,0.6177306645349079
ENSG00000260830,3.6718665676571214,0.7313056832037673,0.7080310744038595,1.0328722984644485,0.30166366399788397,0.4625700825875007
ENSG00000260831,13.142121166868879,0.39831057135185144,0.383810505562182,1.0377792311037204,0.29937284812745507,0.46005768223985555
ENSG00000260833,22.204022371737057,0.9876203120938409,0.370734132434492,2.663958415720871,0.0077227108707536,0.023221641068660422
ENSG00000260834,0.5593852403021791,3.0208606181063438,2.1598663271913945,1.3986331376509549,0.16192302389343755,0.28888583130707607
ENSG00000260836,0.8185006759551894,3.5569761044431263,1.6645718879016793,2.1368714263983923,0.03260845062207741,0.07918212453610907
ENSG00000260837,8.80843051229045,-0.9599837413111648,0.43957468928859783,-2.1838922137778005,0.028970169303823033,0.0715440808360007
ENSG00000260841,90.96743304660878,-0.07867787620675443,0.3287935722539567,-0.2392926226245824,0.8108786855586545,0.8857260066312758
ENSG00000260852,185.7506663736774,-0.5350967166353914,0.1700488763581999,-3.146723036900494,0.0016511128013625457,0.005980862876166116
ENSG00000260854,39.25833807164783,1.0682035800026466,0.24993791219049516,4.273875742342338,1.9210412081089938e-5,1.0599544484937815e-4
ENSG00000260855,21.531602309532005,1.5252182132820247,0.3461959499388266,4.405650076355698,1.0546710188932697e-5,6.070074186014898e-5
ENSG00000260857,38.03273593680116,-1.4530976247978353,0.29016385547562773,-5.007851933921825,5.504084933275587e-7,3.8550802200257655e-06
ENSG00000260860,2.474762682654677,-4.798227413147666,1.029346804354587,-4.661429357772391,3.140208529953517e-6,1.967927961551264e-5
ENSG00000260865,0.21025531077610876,-1.7555555383968073,3.9191555098188675,-0.44794230134489976,0.6541948383638194,NA
ENSG00000260870,0.27164617496960575,-1.2371354095350577,3.041449992699836,-0.4067584252591563,0.6841854245901209,NA
ENSG00000260871,1.6684123162325202,1.5593701502808273,1.2425385863521368,1.2549873037414874,0.20948336896835773,0.351402006058792
ENSG00000260872,1.7200461245821421,0.9190476579754977,0.9917047021275828,0.9267352025293334,0.3540640354140317,0.5183032620127435
ENSG00000260874,21.817655725343737,0.8143595157355228,0.425614731239411,1.9133724844628095,0.05570038431470001,0.12329480851690387
ENSG00000260876,6.819076512237259,-1.0507178849805239,0.6640768897701865,-1.582223235240335,0.11359861786834302,0.21912049439540965
ENSG00000260879,55.77093194963894,0.21464158051151766,0.4232480226927631,0.5071295528941586,0.6120639203384715,0.747143749136057
ENSG00000260882,0.3226783779706571,1.028362549990086,3.670917609591957,0.2801377364893771,0.7793718337584523,NA
