Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
Epn2	4.111532794320929	0.03695143751711384	0.33120794500681844	0.4667474020957104	0.7043440303832409
Pde6d	504.50777215234064	0.06860399523889261	0.10799101503062526	0.46740334268654227	0.7050671975803711
Ankrd13d	124.10437131790059	0.0833636865992974	0.1741877955775361	0.46750485626947264	0.7050671975803711
Phactr4	259.9785820010791	0.08070621137494255	0.14406912099581692	0.4675031533703583	0.7050671975803711
Csnk1g2	3604.075455976119	0.04918806063830813	0.0716287754509906	0.46773282887718753	0.7052654885318766
Shisa7	13.204012256196302	-0.0515193173254473	0.2812448629196311	0.4677400361745375	0.7052654885318766
Sorbs2	139.20404660048376	0.08219963947717919	0.18563748189708612	0.46781496098357417	0.7053002770226753
Cdkl5	21.705134713680202	0.057293512583487874	0.2617177379797658	0.4678697903349078	0.7053047642840979
Il5ra	7.4715894137114764	-0.052552023693701114	0.2775119869615881	0.4679817088793723	0.705338158157184
Decr1	874.5716107934437	-0.06305237367786393	0.09651927352372638	0.4679956533868979	0.705338158157184
B230217O12Rik	37.411283385526346	0.06925606563285	0.2280797216086267	0.468060004394071	0.7053569886736266
2610528J11Rik	11.733094284180869	0.05386111528426531	0.2728831812546508	0.4682122176927381	0.7055082070518028
Tmem110	542.3122895794153	0.07028697388350502	0.11226848693627373	0.4685264122099708	0.7059034402835648
Oaz1	154.46977938341402	-0.08300250744756028	0.1768421485455984	0.4686264471903194	0.7059759590965471
Lztfl1	270.4081204452451	0.07871501125430458	0.13680404741139376	0.4689380188098694	0.7063671020876903
Pex11a	125.83117237202703	0.08279500969767832	0.17807840134134634	0.4692394974580405	0.7067429569731222
Gpr182	5.442267708918416	0.04106729463684542	0.3168162062250876	0.46941250745706337	0.7068747660159028
Zbtb17	570.4773354982109	-0.07209808906779626	0.11706598459367093	0.4694309484944604	0.7068747660159028
Grm1	31.880040098678787	0.06756171546205944	0.23174314517017428	0.4696569845318278	0.7071368500776978
Hoxb6	33.269169427944036	-0.061947752985437136	0.24681556191567663	0.46976971022818165	0.707228289820003
Clasp2	935.4415559904493	-0.0651003556242704	0.10127721136320127	0.47002450324173356	0.7075335649727822
Atp6v0d1	987.0229374226924	0.06453509964565234	0.10016115235309044	0.470213633087621	0.7077399399422176
Zbtb24	579.772444033694	0.06988083806128602	0.1120288530887209	0.47046053743527944	0.70803321865398
Ccdc23	303.31475480573465	0.08013469276689972	0.14426806978024742	0.47088323957862216	0.708434224615465
Knop1	499.593882629484	-0.06908329374232872	0.11030499815148487	0.47086326465617995	0.708434224615465
Fah	159.62046977066072	0.08259709582145242	0.1618849073517557	0.4707921093104863	0.708434224615465
Tmem259	313.0165247678301	-0.07828510469568535	0.13670436790762247	0.4712168817758802	0.7086484199909412
2900076A07Rik	12.847900257017693	-0.05302735041144466	0.2741849263919447	0.47125377703239313	0.7086484199909412
Glrx2	573.8690696527224	-0.06654537774773689	0.10469195411510279	0.47109867322595644	0.7086484199909412
Itgb3bp	223.89242362714884	-0.08135299148174131	0.1513217688923109	0.4712175814348213	0.7086484199909412
Card11	50.824402329614266	-0.06816077846284671	0.22946220000861398	0.47128610551669264	0.7086484199909412
Jmjd4	232.73723685396496	-0.08163698860311484	0.15358304999850306	0.4714484519089229	0.7086575138540357
Topors	1538.2974255965878	0.07142269242378615	0.11615746004920084	0.4713880375114134	0.7086575138540357
Tgds	250.1737163582932	-0.07830748646397856	0.13693197959008302	0.47142894711030775	0.7086575138540357
Atf6b	1375.3105297190475	-0.06736323159301934	0.10663346677397773	0.47153522792726094	0.708709121389057
Gon4l	514.6936919107059	0.07118887764263163	0.11565074484225334	0.47158699144922467	0.708709121389057
Fubp3	599.0312238333387	0.07366277533783354	0.12234475951487832	0.4719959068210083	0.7092452855257793
Atrn	342.9391144826313	-0.07831032964636207	0.13757763710707527	0.4723599936891638	0.7096255672550656
Raf1	1751.9036532858406	-0.05949676448023208	0.0908002376399606	0.4724054926845037	0.7096255672550656
Itgb4	59.01436435362825	-0.07725113509057373	0.20366578044192665	0.4723210078114567	0.7096255672550656
Hagh	295.25060786089495	0.07892055693451917	0.14015649222412713	0.47252133764232573	0.7096428436138804
Slc25a26	167.9427437875243	0.08212597594480453	0.15983827502080103	0.4724946968381784	0.7096428436138804
E130201H02Rik	8.766910917284997	-0.05459082637116654	0.268101110076233	0.4727425994214972	0.7098967583717383
Sema4g	4.3333823511253104	0.04242552128577577	0.31076237437984056	0.47287030867848423	0.7100101488734675
Ado	710.45163815286935	-0.06576829130133875	0.10365398114175857	0.47309065759917696	0.7102625965412809
Gm5088	87.06910090589197	-0.08165197422510344	0.1818959252095206	0.4733273772044137	0.7103827634044395
Usp31	262.85386824883057	0.08216962352917231	0.17598222547450973	0.4733188215733045	0.7103827634044395
Mir6992	6.936719350653986	0.05128386798591828	0.2792352362189892	0.47328221747388055	0.7103827634044395
Fgd6	10.00260145430454	0.05268529333027545	0.2741727489864724	0.47358747639565607	0.7106947102751229
Atp6v1g2	95.89509760892618	0.07780414415144012	0.20077563710808963	0.47385207924276207	0.710699744388582
Ptbp2	89.33440294108964	-0.07752572648336559	0.20179704924191064	0.4738016040678817	0.710699744388582
Dpm1-adnp	101.7014333323687	-0.042935036721377204	0.30861301176329825	0.4737742584011698	0.710699744388582
Smim1	434.87773603321483	0.07540682090734768	0.12837283323888735	0.473781365650328	0.710699744388582
C330007P06Rik	1021.1765722395935	-0.06555452537969733	0.10342252313317667	0.47380747037962323	0.710699744388582
Orc5	552.6188409695891	-0.06854260153842294	0.11027224394018949	0.4742524960449616	0.7112218799562919
Pikfyve	308.17916201812716	0.08128941913165182	0.18331006763125912	0.47434546370416153	0.711282879208908
Gabpa	1149.0425533220584	-0.07416299495579351	0.1250276893537549	0.47461439379724146	0.7114508468624728
Nefh	506.25851099814764	0.07566267870858674	0.1296057372491451	0.4745547340655543	0.7114508468624728
Poc1b	814.9373737488511	-0.06275614396045993	0.0977997576803151	0.47457848196584557	0.7114508468624728
Fam160b2	274.7461779616335	0.07823016861183836	0.13892214957654742	0.4747201594301656	0.7115309761508664
Gm11696	17.67146133377295	0.06107407493271921	0.24697673599544692	0.474775177333421	0.7115350332843976
Gm12185	438.0892539393266	-0.08033193997169795	0.14923071126695842	0.47494728627944316	0.7117145519414989
Tbx4	13.001158071000503	-0.053233039058433795	0.2715565638063919	0.4750077540335043	0.7117267537303068
Rab44	93.68285346190942	0.08128825398891137	0.1812566457322362	0.47563887343522204	0.7122800788798734
Tmem159	467.2511264213755	0.07633241497744751	0.13237750038138427	0.4755079573147304	0.7122800788798734
Smarcad1	735.0234814283551	-0.07811396335625749	0.13910798274779523	0.47563206310065437	0.7122800788798734
Ppp1r13l	73.15713248204727	0.0798782182662818	0.1907191828097552	0.47551652962591645	0.7122800788798734
Cul5	763.608476333887	-0.0786406684392019	0.14127793885316411	0.4755543750882215	0.7122800788798734
Atp1b1	47.432847406915684	0.07333423579672585	0.21363044815017068	0.4758120256366149	0.7123825176344784
Tmbim4	1324.5054022350869	-0.06360247921051519	0.09990542367202897	0.47580603260650045	0.7123825176344784
Hook1	542.3653089448089	-0.08188751277686868	0.16878347787656053	0.4758712748788369	0.7123928110171626
Htatip2	339.9041688035008	-0.07613292788168977	0.13205077305676718	0.47610948797066016	0.7126040536266484
Abcc4	988.4411147200033	-0.06868473334455795	0.11129118019447337	0.47611716213490524	0.7126040536266484
Nav2	186.85749402238852	0.08007391683702936	0.1889858738213565	0.47619764116630325	0.7126460903448187
Gm13498	88.2876191779123	-0.08088348780863593	0.18339364530326646	0.476450617655801	0.7127894084199521
Morf4l1	4390.356812464165	-0.040801540755967744	0.059524851234714	0.4764347626844293	0.7127894084199521
Osmr	16.398563181480604	-0.04558646543747197	0.2980547416518495	0.47644469653771593	0.7127894084199521
Fahd2a	338.0267438968665	-0.07814072054554783	0.139910898966765	0.47657168445833153	0.7128921205325223
Tbc1d2	369.38401507366865	0.07900760492793234	0.14407903120074367	0.4769113113094807	0.7129213564332827
Add3	1406.171335423222	0.051878658011482996	0.07800349077702146	0.4770629456150374	0.7129213564332827
2810047C21Rik1	38.31082251108955	-0.06731891134726303	0.2291344863099721	0.47691655938941335	0.7129213564332827
Magt1	1290.9858200303481	-0.0748353054881761	0.12823823738273427	0.47688581867697033	0.7129213564332827
Cab39	1985.906514884614	0.05567967810785396	0.08478293073514478	0.47695542546248154	0.7129213564332827
Zfp869	1004.8569734320165	0.06613039568150174	0.10569165247626665	0.4768960442957517	0.7129213564332827
Lace1	109.85779196711215	0.08151490029049778	0.17557334237654917	0.4769233429408372	0.7129213564332827
Prkci	688.1212348343807	-0.07737346304191209	0.1371080282534388	0.47698350569303305	0.7129213564332827
Gpr161	27.7075583610855	-0.06690231026033591	0.23016722250103352	0.4770387765029855	0.7129213564332827
Gins3	337.91469891714655	-0.07455279293739756	0.12749157443456077	0.4771424634873955	0.7129618574487041
Vps13b	881.2015102830246	0.0816031378612217	0.1668443789115834	0.47725296790129035	0.7130486455836282
Slc25a32	366.8795707855834	-0.07858303182172811	0.14260745277925366	0.4775361777808413	0.7133934201180674
1600002K03Rik	64.40083591204409	-0.07764425530478176	0.19869082875020622	0.4777708174823328	0.7134667713605937
Sra1	431.3007297466229	-0.08130007953402518	0.176108458499488	0.47789999660832	0.7134667713605937
Tssk6	56.14883043764483	0.07647540355244731	0.20284113110349014	0.47789134523946647	0.7134667713605937
2010320M18Rik	68.63846871530906	-0.07939828351457762	0.19108751948905248	0.47770751889934215	0.7134667713605937
Cmtr2	449.86469100817897	-0.08113137316718917	0.15952409918469235	0.47769674157782077	0.7134667713605937
Cahm	11.669964248155361	0.05687161567010079	0.2581356453272153	0.47783197903521896	0.7134667713605937
Echdc3	36.55374119720481	0.06602813671963793	0.2320314235080012	0.4779943043804939	0.7135292502396267
Dach2	45.27507890430523	0.06840624268129042	0.2256927404560549	0.4782675638901876	0.7137021836570852
Atp6v1g1	1593.1328930062598	-0.0558754913495376	0.08543196205529205	0.47819438985745694	0.7137021836570852
Mpv17	650.5605589621235	0.07057373992366835	0.116792526120676	0.47821795573178066	0.7137021836570852
Pecam1	788.1310163146164	0.06083905941716645	0.09504383055487622	0.4785169652157933	0.7139960246670931
Rab31	2736.046256935021	0.05031052195237041	0.0756015364841255	0.4786776026863018	0.7141515501556673
Fer	179.80356850350546	-0.08118070615609768	0.16298513581810464	0.47872620455222575	0.7141515501556673
Pcif1	1747.9862330964318	-0.06457523717994203	0.10289222621455422	0.47878193294646726	0.7141563605590359
Fbxo4	362.54644775871895	0.07366181679227818	0.12590101473160914	0.47934643399627613	0.7147088478494614
Igfbp4	5175.00944075026	0.05232464115345484	0.0792484053708723	0.4792668370229039	0.7147088478494614
Sh3bp5	606.5808801215953	0.07241123242930267	0.12225519364937704	0.4793625069056489	0.7147088478494614
Faah	425.7378724226552	0.07382531860328842	0.12639314923471395	0.4793379290345828	0.7147088478494614
Lrrc14b	36.516110610004716	-0.07136340359173199	0.21719731193409683	0.4796572417609378	0.7150699038176541
Arhgef25	92.3579391326181	0.07915934145777213	0.19010624943152962	0.4800096085014245	0.7151477243348825
Vps36	616.6234671085518	-0.06984839222818422	0.11562195096304416	0.47990312765633253	0.7151477243348825
Hap1	26.709306099421866	0.06327976022067819	0.23852735243228237	0.47985239261212603	0.7151477243348825
Setx	1322.8170972079095	0.07992796413288394	0.15262209295723525	0.4800205585090111	0.7151477243348825
Ubtf	2419.2483399127623	-0.05304436298226412	0.0806661136985307	0.4798977942090466	0.7151477243348825
Ddx54	2409.085681476567	-0.047966761110409865	0.07184443907090318	0.4800249024538654	0.7151477243348825
Cdc7	488.08181035338475	0.06814787641339651	0.11149061686957516	0.4801066125722242	0.7151911230103377
Zfp2	178.95918138655324	0.08064952898171854	0.15957852332995748	0.48032246273416357	0.7151993583043342
Rcan2	15.365170471936713	0.05126195491350138	0.27572456501950515	0.4802996646538407	0.7151993583043342
Gpt2	220.8613396126164	-0.08103739147171157	0.16598630007578447	0.4801676482844163	0.7151993583043342
Ccs	438.0409997830178	0.075875310725331	0.1336805084285211	0.48029581613354877	0.7151993583043342
Fth1	18983.018031984997	0.061104979811196745	0.09613155344277141	0.4804882567497416	0.7153679146573977
Fkbp9	1164.4264480562085	-0.062190885661811926	0.09846900912674611	0.4808557178348144	0.7156016929966242
Zfp91	938.3393815148928	-0.05977876155893174	0.09352766007866431	0.4807001295835577	0.7156016929966242
Rnf114	2840.6768318017794	0.04925518627082388	0.07420126611842336	0.4808343538579434	0.7156016929966242
Ppp1r2	1139.0801614809202	-0.059390646407960324	0.09280120965434022	0.4808545231242623	0.7156016929966242
Secisbp2	311.854012694856	-0.07539816543544225	0.13242086895092334	0.48099343348980683	0.7156500418210843
Casc4	493.02024676775716	0.0793182650416245	0.14971224348888953	0.48095322702724014	0.7156500418210843
Hmgb3	2926.3250276033536	-0.049750976146626644	0.07512211783009444	0.4811602603004713	0.7158199563170744
Edar	91.19022688092033	-0.07446960809647744	0.20737854066538958	0.4812889007415738	0.7159330301713568
F2r	2563.295657715735	0.05502599524459492	0.08460174795476767	0.4813658254679174	0.7159691588862342
Abi1	1098.1772264360081	0.06352594454637815	0.10146787039678005	0.4814472215067227	0.7160119294701992
Evpl	38.82891348966258	-0.06629521467865027	0.22976954931228682	0.48150411625955936	0.7160182561891906
Bcl2l12	493.9559874225938	-0.07145685045942651	0.12061536890693743	0.48160694753235944	0.7160928837270609
Wtip	89.8619391889172	0.07302192625590968	0.211478944856821	0.48177348256246594	0.7162622045922682
Epm2aip1	558.6051337847753	0.07456648246084324	0.13025264393631855	0.482127094809686	0.7167095894646283
Mettl21a	400.4085434744733	0.07233492148399304	0.12343225750816288	0.48231251886320287	0.7169068824803065
Med8	380.4198938812999	-0.0777035253989768	0.1426176598704682	0.48247924149198806	0.7169979944033673
Il10ra	107.95687659115347	0.08028424194635929	0.17834371635883947	0.48247811152507436	0.7169979944033673
Syt3	106.4366984141604	0.07914951591349875	0.18738949802769703	0.48263062554418373	0.7171446109517138
Samd12	98.52591765160778	0.07902521210664429	0.1880764037839553	0.48268581453150805	0.7171482740860264
Olfr856-ps1	51.30352098994853	0.07342616755297873	0.20975090418106385	0.4827834137267264	0.7171509165259391
Tfpt	225.92066056453496	-0.0803823813875403	0.16222683704626834	0.48279304092251324	0.7171509165259391
Znrf3	176.1256857855337	0.08051238708176751	0.1654703617651467	0.48290562834639367	0.7172398293041764
S100a1	646.4171841002059	-0.07488461649125829	0.13189107478533954	0.4830949890543799	0.7174427384122366
H2afv	2229.539809858578	-0.054717982416552326	0.08449320986186601	0.4833569789034104	0.7174516672060506
Fignl1	1374.3860781128608	-0.056613821884331304	0.25612875449658495	0.4836284617418231	0.7174516672060506
Zc3h12b	58.36414284867914	-0.07321139233808924	0.2099647964790868	0.483587656805965	0.7174516672060506
Zfp729b	219.19426528835365	0.07988694539870837	0.18071416413980573	0.4834386710301916	0.7174516672060506
Socs4	153.01430920799206	0.08002554706141528	0.1586882985061742	0.48328708075228494	0.7174516672060506
Cntrl	535.7654516990004	-0.07747992812542173	0.14243573155593217	0.4835169126796881	0.7174516672060506
Jchain	237.39861392700365	-0.054643755499100284	0.26260951233984003	0.4833278384442498	0.7174516672060506
Gm9920	4.4382328440950225	0.041277783009757825	0.3102371897063255	0.4832450410869714	0.7174516672060506
Gcdh	455.1130051399255	-0.07237482986815853	0.12418205995936757	0.4836177807432838	0.7174516672060506
Capn2	948.1491203744162	0.059887184423329125	0.09450775509959745	0.4834955141949418	0.7174516672060506
Plin2	831.3566087971151	0.06284472942989548	0.10078090691693839	0.4839485433411835	0.7178482100901612
Wisp2	5.044655493461478	0.04033596879976099	0.31308341946297075	0.48429159225438195	0.7182787305467346
Lrrfip2	538.7901550180926	0.0727990854023956	0.12585690392941476	0.48441928534808193	0.7183897862303326
Phldb1	178.0556976383674	0.07975080952067881	0.15828835914538916	0.4845827810324898	0.7185539068575086
BC037704	57.908268486684214	0.07485286261675488	0.20416150486295895	0.4846924802962473	0.7186382294516629
Npepps	587.639150603635	-0.06930075451440255	0.11631839203766536	0.4850504468706192	0.7190905916440503
Camkmt	168.33669372745194	0.08015471350773147	0.17035325913099947	0.48512922187472024	0.7191289969420166
Itpripl1	84.56509702081868	-0.07935806934933773	0.1823112464144809	0.48534011948823225	0.7192499246610703
Mcee	252.08394039926793	-0.07728395049274332	0.143104387324014	0.4854223135118825	0.7192499246610703
Mbd1	764.1333173654122	0.06379896409663204	0.10330770427729956	0.4853778322779011	0.7192499246610703
Cr2	5.999419584674388	0.04031654122533571	0.31268867303561626	0.4853839896724385	0.7192499246610703
Eri2	345.96018342900834	-0.07717651179598671	0.14290002392003262	0.4857852856607505	0.7195083124830561
Vwa1	36.174300415276804	-0.06654953938305547	0.2270574945577634	0.4860892968718498	0.7195083124830561
Epb4.1l5	190.82723951178625	0.07990441318505376	0.17383258959598477	0.48599943819513886	0.7195083124830561
Slc10a1	5.855486066279328	0.046611134645611875	0.2896328292330937	0.48611057170502936	0.7195083124830561
Mbip	242.97750310739792	-0.07878676831090657	0.15205450856207406	0.485847113380954	0.7195083124830561
St6galnac4	1671.1640608024227	-0.05138329832057444	0.0789590782570961	0.48584765552108494	0.7195083124830561
Brk1	2019.405722364488	-0.05993275960869381	0.09533201151789578	0.48612567208640534	0.7195083124830561
Gid8	595.0569471186396	0.0678631041160001	0.11296049607290375	0.4858040086389344	0.7195083124830561
Syt5	12.34509907303491	0.046419037260755594	0.29034087088277793	0.48610716266069676	0.7195083124830561
Zfp459	36.28777671302416	0.06984588458198189	0.2182531001304192	0.48611977107982357	0.7195083124830561
Xpo4	513.2089212875228	-0.07989219174461751	0.1712944944280434	0.4864710262822776	0.7199411271343206
Pef1	1250.8359174971183	-0.06142208356827725	0.09855099739675409	0.4865731157171649	0.7199443329587959
Rsph3b	791.6189721578503	0.06237163267448718	0.10057505524129923	0.48657905108735555	0.7199443329587959
Rfng	589.1688743048963	0.07001128436117082	0.11897564163957654	0.4868463533770716	0.7201904266614783
Nrg4	196.94474320906588	-0.07936573104128633	0.1587408893009837	0.4869042172900275	0.7201904266614783
Dnase1l1	143.32914090101625	0.07964870550967562	0.17579423426635135	0.4868522300390373	0.7201904266614783
6720468P15Rik	5.477482077431443	0.04738184070985748	0.28625495892253366	0.48719926693886284	0.7202016951550883
Fam114a1	117.94514689391015	0.07932558354625836	0.17968402681931792	0.487004606787582	0.7202016951550883
Rnf41	707.5826890433567	0.06828395032532439	0.11456453398071788	0.48718459621656113	0.7202016951550883
Sf3a2	1319.9114332131526	-0.05819780520605462	0.09211831705460209	0.48716158674796944	0.7202016951550883
Exoc6	1513.645428923067	-0.05897753336891596	0.09367901849537968	0.4871574214060604	0.7202016951550883
Pvrl2	131.6901332610583	-0.07973428405865617	0.16625821182021833	0.48722952498287914	0.7202016951550883
9430016H08Rik	347.9519768238204	-0.07396869814915256	0.1313968484779021	0.48762257129041336	0.7207043588712596
Camk2g	144.80047704405777	0.07959231345795895	0.16489203457115703	0.48776899914579475	0.7207641419208148
Eftud1	378.7279066036803	-0.07090650346715542	0.121887708304204	0.48775581565253956	0.7207641419208148
Rpl22	2168.5129041024857	-0.054207716975624716	0.08458678159794401	0.4878472643979612	0.7208014871106961
Mex3a	121.80558940555227	0.07952098375425938	0.17430477849364076	0.48795680397888436	0.7208850274487657
Sgms2	24.752418141537344	0.06679386171022994	0.22554974421850937	0.48801482015311615	0.7208924395876071
Hmbox1	115.92551823023699	0.07932744838789964	0.17701233671105587	0.4881657158141103	0.720897102824972
Dok7	6.942246212161249	0.044295483424411086	0.297120705411541	0.48822535785954824	0.720897102824972
Emp3	1971.0878174286117	-0.06614153306831741	0.10964035896235068	0.48815183435150605	0.720897102824972
2810025M15Rik	347.27186393886086	-0.07606939825826949	0.13984822059688606	0.4882299743584504	0.720897102824972
Hsf2	35.705463285752266	0.06889095445337834	0.21979964770459892	0.48834616483533455	0.7209903977086964
Klhl35	18.528743187722167	0.058238864113855766	0.24888225725055532	0.48845081948023295	0.72106664277948
Olfr658	11.97134757694856	0.05026899240940382	0.2750282693025851	0.48860286916201934	0.7211345731707668
Inpp1	390.56281948793895	0.07291902562014393	0.12840946100452835	0.4885504793750029	0.7211345731707668
Pla2g16	1018.0906290686121	0.05690048269796374	0.08996266849135276	0.48871780872380244	0.7212259557623045
Mkrn2	765.8916772478303	-0.05853646798342854	0.09329723312438462	0.4890224570571183	0.7214799750764787
Zfp105	10.266921714485855	0.04972686029725	0.276751861761179	0.48904906412330046	0.7214799750764787
Zfp945	240.3301118747151	0.07926023727121269	0.1625598156557067	0.4889830258745267	0.7214799750764787
Pnpla6	423.8614744163504	-0.07118438190338232	0.12343710351172513	0.4893135273459439	0.7217918445894728
Brca2	539.3269015438832	-0.07840235078369055	0.15431359659695426	0.48961732271178143	0.722161659458431
Zfp511	238.27527334358842	-0.07767052358824708	0.14934063722100477	0.4897476464057001	0.722257110607767
Btbd6	340.0075054180688	0.07583401297243189	0.14001074170250788	0.4897882361598325	0.722257110607767
Ogfod2	346.5657200323536	-0.0739544632476802	0.1327020047565286	0.4898860128194011	0.7223229860563136
Hist1h2ao	73.88091906677322	-0.04077154535005225	0.3090666370859521	0.4900643300100827	0.7225075890740457
Reck	113.66835164699998	0.07866471994993912	0.18019454260482806	0.4903140000047993	0.7226697998731031
Fndc3a	743.5612748961573	-0.07560989816239237	0.13945462675874498	0.49033374378980066	0.7226697998731031
Gna13	1424.096360850398	0.05771729926723111	0.09198786647796976	0.49027582590410806	0.7226697998731031
Atg13	1056.2055501912282	0.05564167698842762	0.08798579052486727	0.4906057874564659	0.7229924074737648
Lrrc56	59.42295452439386	0.07566353352915133	0.19721812640725353	0.49066738157878864	0.7230048450042988
Dynlrb1	1264.2907395458683	-0.0621908383592561	0.10153494956819993	0.4909241386738428	0.7233048238996544
Esco1	529.0978012998929	0.0750515208475305	0.13762582736226073	0.49102577528735986	0.7233762152560023
Tigd3	97.28729698778865	0.0781588118877024	0.18336772103268026	0.491135575151284	0.7234526711393978
Dcaf4	565.7192596702857	0.0698090538401401	0.12034874280164082	0.4911840477850565	0.7234526711393978
Tshz3	20.564773449795307	0.058894788176492484	0.24550824824791628	0.49158422225826287	0.7239353193624937
Tmem136	56.30391254252929	0.07036756090276776	0.21409287621676884	0.49170410090102684	0.7239353193624937
Eif1b	1022.8111434307009	-0.061870640422848976	0.10107157636526996	0.4916842711346766	0.7239353193624937
Mrgpra2b	8.815422403491835	-0.04410104553843947	0.29616893893670115	0.49172462987722976	0.7239353193624937
Gm12992	1590.028628088638	-0.05250546855770186	0.08233557466985368	0.4919024967905098	0.7241188053403154
Platr17	20.183248734334718	0.06138776672084824	0.2382232142185132	0.4921105060764585	0.7243466187265436
Tbce	388.68140747837833	-0.07525947136576654	0.13938223889867618	0.4922464235920554	0.7243487656984103
Dcp2	218.7320918711396	-0.07809701185676236	0.15586165798680543	0.4922948041708614	0.7243487656984103
Usp12	521.7102502745582	0.07383059626680297	0.13386562816831812	0.4924847364489707	0.7243487656984103
Eif2ak2	334.3420313189358	-0.07371971951328288	0.1334248326201764	0.49243310146758207	0.7243487656984103
Cldn10	34.6216721352686	0.054143560028569564	0.25974457731174294	0.4924751712431924	0.7243487656984103
Casp8ap2	488.88491999392886	0.06937770370185037	0.11970900813082454	0.4924483972713899	0.7243487656984103
Trappc6a	664.3959086291829	-0.0702559010074794	0.12208136396587432	0.49216815151103477	0.7243487656984103
Arntl	306.437966644691	0.07663489063278166	0.14650490579345413	0.4928221120885202	0.7244912819562657
Tlcd1	40.615787867350605	0.06968340659344273	0.21550616781908283	0.4927746199422502	0.7244912819562657
Tmem79	35.236508091481355	0.06653763473451901	0.2240086900664539	0.4929510932909217	0.7244912819562657
Pot1a	916.362636923674	-0.056461767434813764	0.09018950123150009	0.4929544783491574	0.7244912819562657
Gm20324	42.452464989753395	0.07059114864849236	0.21283379395014046	0.49292880465736405	0.7244912819562657
Atg4c	185.53615754233516	-0.07869597070994695	0.1660580780085387	0.49283865900039864	0.7244912819562657
Dyrk1b	185.07634016549065	0.07857755940372874	0.16298978803563555	0.492831466185757	0.7244912819562657
Pde4dip	492.06419911154336	0.07803857806976895	0.18049486337509812	0.4935520435659427	0.7245084067109813
Nuak1	4.445654488767906	0.03426049462505001	0.3304139574084954	0.49331689463360434	0.7245084067109813
Slc7a11	4.6569884257946494	0.03888553664033721	0.3142996667342956	0.49354919232197514	0.7245084067109813
Chpt1	417.5890256097337	-0.07040537109716179	0.12305958268361346	0.49329945282801063	0.7245084067109813
Fbxo45	736.4441937996162	0.07082283475990665	0.12435990730887567	0.4933991985738773	0.7245084067109813
Cblb	499.3989597342162	0.07538888564073772	0.14088771395778218	0.49346466366981995	0.7245084067109813
Gfap	11.982269392025552	0.05511947610358241	0.25630105530342645	0.49306366758382963	0.7245084067109813
Aga	343.37275259916754	0.0754445897416172	0.141054618412923	0.49335702906557954	0.7245084067109813
Arhgap1	2432.9556732836677	0.04582708956535879	0.07060539240087028	0.4932043710564924	0.7245084067109813
Znrf2	915.6382829064281	0.06351205742222048	0.10534203191310297	0.4934914744015332	0.7245084067109813
1500004A13Rik	58.19989467262225	-0.0747034471345088	0.1991941828598264	0.4932274840548199	0.7245084067109813
Ppp1r3b	338.5067691753206	0.0731524290373281	0.132269121250279	0.49389130636556106	0.7249281913439475
Zfp773	109.04765080477625	-0.07799063122649795	0.18009504414787053	0.49402649183897984	0.7250422540256618
Nid2	52.75317100228662	-0.07281148139179552	0.20537356276636315	0.4940756250965931	0.7250422540256618
Fyttd1	1270.2156542381101	-0.07237518582443386	0.12973612302641835	0.494178925357814	0.7251156141010773
Pld1	140.65177787404627	0.07839302604196842	0.17342647783707169	0.4942637793368603	0.7251618947837314
Tspyl5	10.703139728328535	-0.052547901443540726	0.26413962063560414	0.4943737697176326	0.7252450405197626
Porcn	64.99355350585353	0.06188898918782792	0.23581209531566769	0.4944415550318034	0.7252662602763496
Sec63	724.7550751108946	-0.07222787861570729	0.1294611853808743	0.4945715287479486	0.7253406650977079
Zfp433	218.35250376018575	-0.07529522601295056	0.19578093652959663	0.4945989316851375	0.7253406650977079
Tbx19	7.8211781741231405	-0.04897862402928582	0.276466698469193	0.4949587740378849	0.7256373145754511
Rragc	1403.8541334183615	0.0528453538525373	0.08367467310480561	0.49496125603815877	0.7256373145754511
2810403A07Rik	733.348890667508	-0.06493197730421203	0.10920187443719968	0.4949439397496523	0.7256373145754511
Shroom3	164.49171030688723	-0.0726327511442656	0.20522756820448568	0.49533323600906576	0.7257915195729088
Gck	4.493441053868326	0.03365148063494014	0.3318033258890223	0.4952176509260892	0.7257915195729088
Med15	1329.6237146938372	0.05852882162899441	0.09502522141793654	0.4953166871326258	0.7257915195729088
Nsfl1c	1610.3984881952738	-0.04821576119541218	0.07522131601876257	0.4952939340149041	0.7257915195729088
Pir	34.48051216326135	0.06262460868668766	0.23347770162542866	0.4951997702639075	0.7257915195729088
Ifnz	6.328441199478118	0.047005172030039455	0.2835102730783801	0.4954456176681223	0.7258779934857604
Ankrd11	1333.2230732949386	0.06618208033832157	0.11257335487986776	0.49568283146149933	0.7261473207904484
Supt7l	548.7873010599026	-0.06774977607298921	0.11672008366098828	0.4958288133187444	0.7262829548526342
Ntn4	44.30573860592282	0.03601578587497297	0.3234331312583984	0.4958894185590299	0.7262935147237993
Xrcc4	222.3995866271075	0.07801193790938085	0.16309208138397696	0.4959550936089493	0.7263114969066461
F13a1	178.56073140557095	0.07762848135756632	0.17958113662438724	0.49626290603465595	0.7266840400348143
Slc25a51	1063.8306392595682	-0.052430600120493026	0.08322175385269281	0.4964005299934757	0.7267676095157992
Ifitm6	12.07380707409997	0.0529463727288904	0.2617761300561588	0.4964268387010212	0.7267676095157992
